pmid,priority,is_gold,in_included_set,type,reported_by,existing_path
9673671,2,False,True,unavailable,v3,
9753190,2,False,True,unavailable,v3,
9758741,2,False,True,unavailable,v3,
9805320,2,False,True,unavailable,v3,
9810479,2,False,True,unavailable,v3,
9856538,2,False,True,unavailable,v3,
10024961,3,False,False,unavailable,v3,
10027489,3,False,False,unavailable,v3,
10050993,3,False,False,unavailable,v3,
10080561,3,False,False,unavailable,v3,
10101553,3,False,False,unavailable,v3,
10160462,3,False,False,unavailable,v3,
10201421,3,False,False,unavailable,v3,
10207485,3,False,False,unavailable,v3,
10207651,3,False,False,unavailable,v3,
10210906,3,False,False,unavailable,v3,
10212312,3,False,False,unavailable,v3,
10230524,3,False,False,unavailable,v3,
10337980,3,False,False,unavailable,v3,
10342176,3,False,False,unavailable,v3,
10357184,3,False,False,unavailable,v3,
10360128,3,False,False,unavailable,v3,
10366198,3,False,False,unavailable,v3,
10380825,3,False,False,unavailable,v3,
10381605,3,False,False,unavailable,v3,
10386530,3,False,False,unavailable,v3,
10389671,3,False,False,unavailable,v3,
10398947,3,False,False,unavailable,v3,
10398962,3,False,False,unavailable,v3,
10420997,3,False,False,unavailable,v3,
10436110,3,False,False,unavailable,v3,
10449119,3,False,False,unavailable,v3,
10456764,3,False,False,unavailable,v3,
10473358,3,False,False,unavailable,v3,
10484104,3,False,False,unavailable,v3,
10501054,3,False,False,unavailable,v3,
10506724,3,False,False,unavailable,v3,
10511333,3,False,False,unavailable,v3,
10528937,3,False,False,unavailable,v3,
10541600,3,False,False,unavailable,v3,
10566379,3,False,False,unavailable,v3,
10586335,3,False,False,unavailable,v3,
10588471,3,False,False,unavailable,v3,
10599766,3,False,False,unavailable,v3,
10643714,3,False,False,unavailable,v3,
10645733,3,False,False,unavailable,v3,
10649682,3,False,False,unavailable,v3,
10680764,3,False,False,unavailable,v3,
10680767,3,False,False,unavailable,v3,
10698045,3,False,False,unavailable,v3,
10718556,3,False,False,unavailable,v3,
10721187,3,False,False,unavailable,v3,
10725959,3,False,False,unavailable,v3,
10750010,3,False,False,unavailable,v3,
10761350,3,False,False,unavailable,v3,
10761367,3,False,False,unavailable,v3,
10767090,3,False,False,unavailable,v3,
10773558,3,False,False,unavailable,v3,
10780634,3,False,False,unavailable,v3,
10781101,3,False,False,unavailable,v3,
10789271,3,False,False,unavailable,v3,
10791680,3,False,False,unavailable,v3,
10797171,3,False,False,unavailable,v3,
10817581,3,False,False,unavailable,v3,
10818983,3,False,False,unavailable,v3,
10823306,3,False,False,unavailable,v3,
10832522,3,False,False,unavailable,v3,
10835119,3,False,False,unavailable,v3,
10835124,3,False,False,unavailable,v3,
10852783,3,False,False,unavailable,v3,
10855761,3,False,False,unavailable,v3,
10859011,3,False,False,unavailable,v3,
10879664,3,False,False,unavailable,v3,
10892695,3,False,False,unavailable,v3,
10893595,3,False,False,unavailable,v3,
10898302,3,False,False,unavailable,v3,
10901930,3,False,False,unavailable,v3,
10905440,3,False,False,unavailable,v3,
10933454,3,False,False,unavailable,v3,
10963181,3,False,False,unavailable,v3,
10964875,3,False,False,unavailable,v3,
10969450,3,False,False,unavailable,v3,
10976426,3,False,False,unavailable,v3,
10986988,3,False,False,unavailable,v3,
10990503,3,False,False,unavailable,v3,
11002312,3,False,False,unavailable,v3,
11007378,3,False,False,unavailable,v3,
11007807,3,False,False,unavailable,v3,
11019789,3,False,False,unavailable,v3,
11035346,3,False,False,unavailable,v3,
11037170,3,False,False,unavailable,v3,
11042907,3,False,False,unavailable,v3,
11061920,3,False,False,unavailable,v3,
11072429,3,False,False,unavailable,v3,
11074977,3,False,False,unavailable,v3,
11090011,3,False,False,unavailable,v3,
11095140,3,False,False,unavailable,v3,
11098793,3,False,False,unavailable,v3,
11099159,3,False,False,unavailable,v3,
11109855,3,False,False,unavailable,v3,
11121466,3,False,False,unavailable,v3,
11121995,3,False,False,unavailable,v3,
11125751,3,False,False,unavailable,v3,
11143250,3,False,False,unavailable,v3,
11143256,3,False,False,unavailable,v3,
11144770,3,False,False,unavailable,v3,
11147923,3,False,False,unavailable,v3,
11169880,3,False,False,unavailable,v3,
11170218,3,False,False,unavailable,v3,
11198532,3,False,False,unavailable,v3,
11220735,3,False,False,unavailable,v3,
11222456,3,False,False,unavailable,v3,
11222790,3,False,False,unavailable,v3,
11233615,3,False,False,unavailable,v3,
11234906,3,False,False,unavailable,v3,
11236838,3,False,False,unavailable,v3,
11238542,3,False,False,unavailable,v3,
11245345,3,False,False,unavailable,v3,
11257931,3,False,False,unavailable,v3,
11276368,3,False,False,unavailable,v3,
11282793,3,False,False,unavailable,v3,
11295854,3,False,False,unavailable,v3,
11306644,3,False,False,unavailable,v3,
11307225,3,False,False,unavailable,v3,
11329206,3,False,False,unavailable,v3,
11332460,3,False,False,unavailable,v3,
11333370,3,False,False,unavailable,v3,
11340225,3,False,False,unavailable,v3,
11376462,3,False,False,unavailable,v3,
11382961,3,False,False,unavailable,v3,
11385009,3,False,False,unavailable,v3,
11420008,3,False,False,unavailable,v3,
11431326,3,False,False,unavailable,v3,
11467916,3,False,False,unavailable,v3,
11475437,3,False,False,unavailable,v3,
11476387,3,False,False,unavailable,v3,
11483931,3,False,False,unavailable,v3,
11488573,3,False,False,unavailable,v3,
11488898,3,False,False,unavailable,v3,
11500993,3,False,False,unavailable,v3,
11506648,3,False,False,unavailable,v3,
11509643,3,False,False,unavailable,v3,
11529246,3,False,False,unavailable,v3,
11532726,3,False,False,unavailable,v3,
11533537,3,False,False,unavailable,v3,
11554884,3,False,False,unavailable,v3,
11558800,3,False,False,unavailable,v3,
11561035,3,False,False,unavailable,v3,
11568549,3,False,False,unavailable,v3,
11568606,3,False,False,unavailable,v3,
11580771,3,False,False,unavailable,v3,
11581007,3,False,False,unavailable,v3,
11687701,3,False,False,unavailable,v3,
11692039,3,False,False,unavailable,v3,
11696470,3,False,False,unavailable,v3,
11711732,3,False,False,unavailable,v3,
11716044,3,False,False,unavailable,v3,
11728838,3,False,False,unavailable,v3,
11731425,3,False,False,unavailable,v3,
11746940,3,False,False,unavailable,v3,
11748317,3,False,False,unavailable,v3,
11761477,3,False,False,unavailable,v3,
11771974,3,False,False,unavailable,v3,
11771985,3,False,False,unavailable,v3,
11804281,3,False,False,unavailable,v3,
11823267,3,False,False,unavailable,v3,
11831069,3,False,False,unavailable,v3,
11832712,3,False,False,unavailable,v3,
11835371,3,False,False,unavailable,v3,
11838382,3,False,False,unavailable,v3,
11848709,3,False,False,unavailable,v3,
11849166,3,False,False,unavailable,v3,
11857990,3,False,False,unavailable,v3,
11869426,3,False,False,unavailable,v3,
11879362,3,False,False,unavailable,v3,
11884358,3,False,False,unavailable,v3,
11886054,3,False,False,unavailable,v3,
11887869,3,False,False,unavailable,v3,
11888834,3,False,False,unavailable,v3,
11891835,3,False,False,unavailable,v3,
11906506,3,False,False,unavailable,v3,
11912090,3,False,False,unavailable,v3,
11912121,3,False,False,unavailable,v3,
11929020,3,False,False,unavailable,v3,
11929808,3,False,False,unavailable,v3,
11933997,3,False,False,unavailable,v3,
11951196,3,False,False,unavailable,v3,
11953633,3,False,False,unavailable,v3,
11954059,3,False,False,unavailable,v3,
11960807,3,False,False,unavailable,v3,
11987068,3,False,False,unavailable,v3,
11990201,3,False,False,unavailable,v3,
12022250,3,False,False,unavailable,v3,
12025949,3,False,False,unavailable,v3,
12042625,3,False,False,unavailable,v3,
12047693,3,False,False,unavailable,v3,
12102139,3,False,False,unavailable,v3,
12112176,3,False,False,unavailable,v3,
12112408,3,False,False,unavailable,v3,
12115353,3,False,False,unavailable,v3,
12148854,3,False,False,unavailable,v3,
12150464,3,False,False,unavailable,v3,
12150744,3,False,False,unavailable,v3,
12166632,3,False,False,unavailable,v3,
12185227,3,False,False,unavailable,v3,
12196244,3,False,False,unavailable,v3,
12203685,3,False,False,unavailable,v3,
12209961,3,False,False,unavailable,v3,
12219847,3,False,False,unavailable,v3,
12220382,3,False,False,unavailable,v3,
12230944,3,False,False,unavailable,v3,
12232551,3,False,False,unavailable,v3,
12238616,3,False,False,unavailable,v3,
12243506,3,False,False,unavailable,v3,
12244083,3,False,False,unavailable,v3,
12325075,3,False,False,unavailable,v3,
12381687,3,False,False,unavailable,v3,
12408309,3,False,False,unavailable,v3,
12412730,3,False,False,unavailable,v3,
12438467,3,False,False,unavailable,v3,
12445882,3,False,False,unavailable,v3,
12451150,3,False,False,unavailable,v3,
12452913,3,False,False,unavailable,v3,
12460253,3,False,False,unavailable,v3,
12460257,3,False,False,unavailable,v3,
12500925,3,False,False,unavailable,v3,
12522764,3,False,False,unavailable,v3,
12530616,3,False,False,unavailable,v3,
12535005,3,False,False,unavailable,v3,
12562581,3,False,False,unavailable,v3,
12577293,3,False,False,unavailable,v3,
12588894,3,False,False,unavailable,v3,
12588917,3,False,False,unavailable,v3,
12599273,3,False,False,unavailable,v3,
12622510,3,False,False,unavailable,v3,
12625772,3,False,False,unavailable,v3,
12627821,3,False,False,unavailable,v3,
12640066,3,False,False,unavailable,v3,
12642277,3,False,False,unavailable,v3,
12645681,3,False,False,unavailable,v3,
12655577,3,False,False,unavailable,v3,
12657667,3,False,False,unavailable,v3,
12690052,3,False,False,unavailable,v3,
12696247,3,False,False,unavailable,v3,
12715032,3,False,False,unavailable,v3,
12730538,3,False,False,unavailable,v3,
12734319,3,False,False,unavailable,v3,
12749713,3,False,False,unavailable,v3,
12764053,3,False,False,unavailable,v3,
12774302,3,False,False,unavailable,v3,
12792328,3,False,False,unavailable,v3,
12805122,3,False,False,unavailable,v3,
12814379,3,False,False,unavailable,v3,
12828859,3,False,False,unavailable,v3,
12832254,3,False,False,unavailable,v3,
12852552,3,False,False,unavailable,v3,
12867520,3,False,False,unavailable,v3,
12869596,3,False,False,unavailable,v3,
12873997,3,False,False,unavailable,v3,
12882003,3,False,False,unavailable,v3,
12902311,3,False,False,unavailable,v3,
12902389,3,False,False,unavailable,v3,
12925933,3,False,False,unavailable,v3,
12949791,3,False,False,unavailable,v3,
1312459,3,False,False,unavailable,v3,
1314112,3,False,False,unavailable,v3,
1343218,3,False,False,unavailable,v3,
1361765,3,False,False,unavailable,v3,
1362615,3,False,False,unavailable,v3,
1393416,3,False,False,unavailable,v3,
1407978,3,False,False,unavailable,v3,
1410315,3,False,False,unavailable,v3,
1431960,3,False,False,unavailable,v3,
1432037,3,False,False,unavailable,v3,
1436456,3,False,False,unavailable,v3,
1438669,3,False,False,unavailable,v3,
1438713,3,False,False,unavailable,v3,
14506172,3,False,False,unavailable,v3,
14512209,3,False,False,unavailable,v3,
14514445,3,False,False,unavailable,v3,
14523776,3,False,False,unavailable,v3,
1452747,3,False,False,unavailable,v3,
14570838,3,False,False,unavailable,v3,
14574492,3,False,False,unavailable,v3,
14583423,3,False,False,unavailable,v3,
14603060,3,False,False,unavailable,v3,
14621031,3,False,False,unavailable,v3,
14638592,3,False,False,unavailable,v3,
14641506,3,False,False,unavailable,v3,
14654860,3,False,False,unavailable,v3,
14664479,3,False,False,unavailable,v3,
14678611,3,False,False,unavailable,v3,
14684393,3,False,False,unavailable,v3,
14689508,3,False,False,unavailable,v3,
14691060,3,False,False,unavailable,v3,
1469470,3,False,False,unavailable,v3,
14697004,3,False,False,unavailable,v3,
14700259,3,False,False,unavailable,v3,
14709990,3,False,False,unavailable,v3,
14715954,3,False,False,unavailable,v3,
1471870,3,False,False,unavailable,v3,
14732598,3,False,False,unavailable,v3,
14738419,3,False,False,unavailable,v3,
14754781,3,False,False,unavailable,v3,
14755834,3,False,False,unavailable,v3,
14758386,3,False,False,unavailable,v3,
1486115,3,False,False,unavailable,v3,
14966162,3,False,False,unavailable,v3,
14971633,3,False,False,unavailable,v3,
15012644,3,False,False,unavailable,v3,
15048631,3,False,False,unavailable,v3,
15054073,3,False,False,unavailable,v3,
15083527,3,False,False,unavailable,v3,
15095561,3,False,False,unavailable,v3,
15100618,3,False,False,unavailable,v3,
1511219,3,False,False,unavailable,v3,
15118186,3,False,False,unavailable,v3,
15122718,3,False,False,unavailable,v3,
15124990,3,False,False,unavailable,v3,
15126732,3,False,False,unavailable,v3,
15133471,3,False,False,unavailable,v3,
15133815,3,False,False,unavailable,v3,
15147320,3,False,False,unavailable,v3,
15163167,3,False,False,unavailable,v3,
15164782,3,False,False,unavailable,v3,
15197809,3,False,False,unavailable,v3,
15202829,3,False,False,unavailable,v3,
15204341,3,False,False,unavailable,v3,
15205490,3,False,False,unavailable,v3,
1522271,3,False,False,unavailable,v3,
15236402,3,False,False,unavailable,v3,
15242941,3,False,False,unavailable,v3,
15251914,3,False,False,unavailable,v3,
15251915,3,False,False,unavailable,v3,
15259648,3,False,False,unavailable,v3,
1525975,3,False,False,unavailable,v3,
15275727,3,False,False,unavailable,v3,
15283738,3,False,False,unavailable,v3,
15291289,3,False,False,unavailable,v3,
15302055,3,False,False,unavailable,v3,
15318960,3,False,False,unavailable,v3,
15326083,3,False,False,unavailable,v3,
15337656,3,False,False,unavailable,v3,
15340932,3,False,False,unavailable,v3,
15354391,3,False,False,unavailable,v3,
15358979,3,False,False,unavailable,v3,
15359002,3,False,False,unavailable,v3,
15377696,3,False,False,unavailable,v3,
15377698,3,False,False,unavailable,v3,
15382253,3,False,False,unavailable,v3,
15387862,3,False,False,unavailable,v3,
15388899,3,False,False,unavailable,v3,
1545020,3,False,False,unavailable,v3,
15456443,3,False,False,unavailable,v3,
15459079,3,False,False,unavailable,v3,
15465977,3,False,False,unavailable,v3,
15466824,3,False,False,unavailable,v3,
15468996,3,False,False,unavailable,v3,
15471372,3,False,False,unavailable,v3,
15477398,3,False,False,unavailable,v3,
15479679,3,False,False,unavailable,v3,
15487740,3,False,False,unavailable,v3,
15489381,3,False,False,unavailable,v3,
15502603,3,False,False,unavailable,v3,
15514410,3,False,False,unavailable,v3,
15520071,3,False,False,unavailable,v3,
15535057,3,False,False,unavailable,v3,
15535168,3,False,False,unavailable,v3,
15537185,3,False,False,unavailable,v3,
15537193,3,False,False,unavailable,v3,
15540907,3,False,False,unavailable,v3,
15541070,3,False,False,unavailable,v3,
15546813,3,False,False,unavailable,v3,
15560704,3,False,False,unavailable,v3,
15560714,3,False,False,unavailable,v3,
15563725,3,False,False,unavailable,v3,
15587662,3,False,False,unavailable,v3,
15601519,3,False,False,unavailable,v3,
15605946,3,False,False,unavailable,v3,
15616172,3,False,False,unavailable,v3,
15622592,3,False,False,unavailable,v3,
15630363,3,False,False,unavailable,v3,
15635514,3,False,False,unavailable,v3,
15638298,3,False,False,unavailable,v3,
15649088,3,False,False,unavailable,v3,
15660647,3,False,False,unavailable,v3,
15666327,3,False,False,unavailable,v3,
15667413,3,False,False,unavailable,v3,
15668210,3,False,False,unavailable,v3,
15669671,3,False,False,unavailable,v3,
15670229,3,False,False,unavailable,v3,
15672931,3,False,False,unavailable,v3,
15673663,3,False,False,unavailable,v3,
15677609,3,False,False,unavailable,v3,
15689742,3,False,False,unavailable,v3,
15690621,3,False,False,unavailable,v3,
15690653,3,False,False,unavailable,v3,
15701837,3,False,False,unavailable,v3,
15703387,3,False,False,unavailable,v3,
15707021,3,False,False,unavailable,v3,
15716518,3,False,False,unavailable,v3,
15716537,3,False,False,unavailable,v3,
15719074,3,False,False,unavailable,v3,
15720173,3,False,False,unavailable,v3,
15727616,3,False,False,unavailable,v3,
15728437,3,False,False,unavailable,v3,
15729733,3,False,False,unavailable,v3,
15742440,3,False,False,unavailable,v3,
15743028,3,False,False,unavailable,v3,
15746224,3,False,False,unavailable,v3,
15753238,3,False,False,unavailable,v3,
15762360,3,False,False,unavailable,v3,
15769497,3,False,False,unavailable,v3,
15771403,3,False,False,unavailable,v3,
15772951,3,False,False,unavailable,v3,
15772953,3,False,False,unavailable,v3,
15774439,3,False,False,unavailable,v3,
15784710,3,False,False,unavailable,v3,
15788269,3,False,False,unavailable,v3,
15788281,3,False,False,unavailable,v3,
15804920,3,False,False,unavailable,v3,
15805001,3,False,False,unavailable,v3,
15815583,3,False,False,unavailable,v3,
15817644,3,False,False,unavailable,v3,
15823984,3,False,False,unavailable,v3,
15826258,3,False,False,unavailable,v3,
15826967,3,False,False,unavailable,v3,
15835285,3,False,False,unavailable,v3,
15838577,3,False,False,unavailable,v3,
15841677,3,False,False,unavailable,v3,
15843422,3,False,False,unavailable,v3,
15852386,3,False,False,unavailable,v3,
15868717,3,False,False,unavailable,v3,
15869317,3,False,False,unavailable,v3,
15879018,3,False,False,unavailable,v3,
15881525,3,False,False,unavailable,v3,
15881528,3,False,False,unavailable,v3,
15884631,3,False,False,unavailable,v3,
15929098,3,False,False,unavailable,v3,
15930054,3,False,False,unavailable,v3,
15938707,3,False,False,unavailable,v3,
15942956,3,False,False,unavailable,v3,
15947061,3,False,False,unavailable,v3,
15949236,3,False,False,unavailable,v3,
15961982,3,False,False,unavailable,v3,
15977297,3,False,False,unavailable,v3,
15978017,3,False,False,unavailable,v3,
15981721,3,False,False,unavailable,v3,
15986731,3,False,False,unavailable,v3,
15987275,3,False,False,unavailable,v3,
15987579,3,False,False,unavailable,v3,
15987709,3,False,False,unavailable,v3,
15988623,3,False,False,unavailable,v3,
15990714,3,False,False,unavailable,v3,
15997600,3,False,False,unavailable,v3,
16000632,3,False,False,unavailable,v3,
16002029,3,False,False,unavailable,v3,
16004619,3,False,False,unavailable,v3,
16006705,3,False,False,unavailable,v3,
16015442,3,False,False,unavailable,v3,
1601649,3,False,False,unavailable,v3,
16019380,3,False,False,unavailable,v3,
1603316,3,False,False,unavailable,v3,
16036465,3,False,False,unavailable,v3,
16038685,3,False,False,unavailable,v3,
16043895,3,False,False,unavailable,v3,
16045067,3,False,False,unavailable,v3,
16045068,3,False,False,unavailable,v3,
16047521,3,False,False,unavailable,v3,
1605084,3,False,False,unavailable,v3,
16078183,3,False,False,unavailable,v3,
16087447,3,False,False,unavailable,v3,
1609867,3,False,False,unavailable,v3,
16107352,3,False,False,unavailable,v3,
16107356,3,False,False,unavailable,v3,
16107368,3,False,False,unavailable,v3,
16120878,3,False,False,unavailable,v3,
16124082,3,False,False,unavailable,v3,
1613412,3,False,False,unavailable,v3,
16134735,3,False,False,unavailable,v3,
16135618,3,False,False,unavailable,v3,
16136863,3,False,False,unavailable,v3,
16139733,3,False,False,unavailable,v3,
16145126,3,False,False,unavailable,v3,
16147579,3,False,False,unavailable,v3,
16171034,3,False,False,unavailable,v3,
16174176,3,False,False,unavailable,v3,
16178033,3,False,False,unavailable,v3,
16180210,3,False,False,unavailable,v3,
16183552,3,False,False,unavailable,v3,
16183616,3,False,False,unavailable,v3,
16199831,3,False,False,unavailable,v3,
16211531,3,False,False,unavailable,v3,
16211615,3,False,False,unavailable,v3,
16224919,3,False,False,unavailable,v3,
16225562,3,False,False,unavailable,v3,
16254883,3,False,False,unavailable,v3,
16255007,3,False,False,unavailable,v3,
16268374,3,False,False,unavailable,v3,
16269396,3,False,False,unavailable,v3,
16284969,3,False,False,unavailable,v3,
16296442,3,False,False,unavailable,v3,
1631214,3,False,False,unavailable,v3,
16323251,3,False,False,unavailable,v3,
1632744,3,False,False,unavailable,v3,
16330597,3,False,False,unavailable,v3,
16330601,3,False,False,unavailable,v3,
16335290,3,False,False,unavailable,v3,
16339793,3,False,False,unavailable,v3,
1634154,3,False,False,unavailable,v3,
16341578,3,False,False,unavailable,v3,
16342284,3,False,False,unavailable,v3,
16352689,3,False,False,unavailable,v3,
16353365,3,False,False,unavailable,v3,
16361588,3,False,False,unavailable,v3,
16361608,3,False,False,unavailable,v3,
16403183,3,False,False,unavailable,v3,
16403821,3,False,False,unavailable,v3,
16416436,3,False,False,unavailable,v3,
16423207,3,False,False,unavailable,v3,
16434417,3,False,False,unavailable,v3,
16437396,3,False,False,unavailable,v3,
16443591,3,False,False,unavailable,v3,
16445000,3,False,False,unavailable,v3,
16453044,3,False,False,unavailable,v3,
16453317,3,False,False,unavailable,v3,
16460694,3,False,False,unavailable,v3,
16462620,3,False,False,unavailable,v3,
16463648,3,False,False,unavailable,v3,
16468502,3,False,False,unavailable,v3,
16468947,3,False,False,unavailable,v3,
16481807,3,False,False,unavailable,v3,
16506272,3,False,False,unavailable,v3,
16508621,3,False,False,unavailable,v3,
16529627,3,False,False,unavailable,v3,
16532952,3,False,False,unavailable,v3,
16542513,3,False,False,unavailable,v3,
16546860,3,False,False,unavailable,v3,
16551451,3,False,False,unavailable,v3,
16571767,3,False,False,unavailable,v3,
1657336,3,False,False,unavailable,v3,
16580701,3,False,False,unavailable,v3,
16603714,3,False,False,unavailable,v3,
16615426,3,False,False,unavailable,v3,
16617388,3,False,False,unavailable,v3,
16634468,3,False,False,unavailable,v3,
16674611,3,False,False,unavailable,v3,
16674764,3,False,False,unavailable,v3,
16685984,3,False,False,unavailable,v3,
16705038,3,False,False,unavailable,v3,
16712583,3,False,False,unavailable,v3,
16718653,3,False,False,unavailable,v3,
16721735,3,False,False,unavailable,v3,
16723232,3,False,False,unavailable,v3,
16731723,3,False,False,unavailable,v3,
16732830,3,False,False,unavailable,v3,
16736484,3,False,False,unavailable,v3,
16740583,3,False,False,unavailable,v3,
16741206,3,False,False,unavailable,v3,
16754352,3,False,False,unavailable,v3,
16754598,3,False,False,unavailable,v3,
16757978,3,False,False,unavailable,v3,
16775126,3,False,False,unavailable,v3,
16775146,3,False,False,unavailable,v3,
16775278,3,False,False,unavailable,v3,
16775670,3,False,False,unavailable,v3,
16782717,3,False,False,unavailable,v3,
16800842,3,False,False,unavailable,v3,
16801462,3,False,False,unavailable,v3,
16816233,3,False,False,unavailable,v3,
16822246,3,False,False,unavailable,v3,
16831987,3,False,False,unavailable,v3,
16834705,3,False,False,unavailable,v3,
1685226,3,False,False,unavailable,v3,
16854205,3,False,False,unavailable,v3,
16857855,3,False,False,unavailable,v3,
16872066,3,False,False,unavailable,v3,
16872091,3,False,False,unavailable,v3,
16878708,3,False,False,unavailable,v3,
16895961,3,False,False,unavailable,v3,
16900757,3,False,False,unavailable,v3,
16900815,3,False,False,unavailable,v3,
16919850,3,False,False,unavailable,v3,
16920883,3,False,False,unavailable,v3,
16923324,3,False,False,unavailable,v3,
16929014,3,False,False,unavailable,v3,
16937152,3,False,False,unavailable,v3,
16945915,3,False,False,unavailable,v3,
1695079,3,False,False,unavailable,v3,
16951784,3,False,False,unavailable,v3,
16952916,3,False,False,unavailable,v3,
16964340,3,False,False,unavailable,v3,
16966586,3,False,False,unavailable,v3,
16966587,3,False,False,unavailable,v3,
16971677,3,False,False,unavailable,v3,
16982542,3,False,False,unavailable,v3,
16982549,3,False,False,unavailable,v3,
16982554,3,False,False,unavailable,v3,
16983683,3,False,False,unavailable,v3,
17011115,3,False,False,unavailable,v3,
17012070,3,False,False,unavailable,v3,
17012685,3,False,False,unavailable,v3,
17016213,3,False,False,unavailable,v3,
17020482,3,False,False,unavailable,v3,
17023008,3,False,False,unavailable,v3,
17023697,3,False,False,unavailable,v3,
17028118,3,False,False,unavailable,v3,
17060407,3,False,False,unavailable,v3,
17063984,3,False,False,unavailable,v3,
17064939,3,False,False,unavailable,v3,
17068012,3,False,False,unavailable,v3,
17070707,3,False,False,unavailable,v3,
17080438,3,False,False,unavailable,v3,
17081804,3,False,False,unavailable,v3,
17105480,3,False,False,unavailable,v3,
17105986,3,False,False,unavailable,v3,
17113310,3,False,False,unavailable,v3,
17119311,3,False,False,unavailable,v3,
17119543,3,False,False,unavailable,v3,
17133383,3,False,False,unavailable,v3,
17133399,3,False,False,unavailable,v3,
17149496,3,False,False,unavailable,v3,
17151173,3,False,False,unavailable,v3,
17153406,3,False,False,unavailable,v3,
17156699,3,False,False,unavailable,v3,
17160803,3,False,False,unavailable,v3,
17172552,3,False,False,unavailable,v3,
17182580,3,False,False,unavailable,v3,
17189619,3,False,False,unavailable,v3,
1719135,3,False,False,unavailable,v3,
17191414,3,False,False,unavailable,v3,
17201996,3,False,False,unavailable,v3,
17202544,3,False,False,unavailable,v3,
17208452,3,False,False,unavailable,v3,
17215478,3,False,False,unavailable,v3,
17215532,3,False,False,unavailable,v3,
17216756,3,False,False,unavailable,v3,
17229550,3,False,False,unavailable,v3,
17241097,3,False,False,unavailable,v3,
17244179,3,False,False,unavailable,v3,
17253974,3,False,False,unavailable,v3,
17253997,3,False,False,unavailable,v3,
17263004,3,False,False,unavailable,v3,
17287499,3,False,False,unavailable,v3,
17302626,3,False,False,unavailable,v3,
17309188,3,False,False,unavailable,v3,
17329473,3,False,False,unavailable,v3,
17332904,3,False,False,unavailable,v3,
1733490,3,False,False,unavailable,v3,
17336502,3,False,False,unavailable,v3,
1733962,3,False,False,unavailable,v3,
17350756,3,False,False,unavailable,v3,
1735210,3,False,False,unavailable,v3,
17354149,3,False,False,unavailable,v3,
17354796,3,False,False,unavailable,v3,
17368212,3,False,False,unavailable,v3,
17370340,3,False,False,unavailable,v3,
17371413,3,False,False,unavailable,v3,
17375973,3,False,False,unavailable,v3,
17388190,3,False,False,unavailable,v3,
17389461,3,False,False,unavailable,v3,
17390315,3,False,False,unavailable,v3,
17419833,3,False,False,unavailable,v3,
1742584,3,False,False,unavailable,v3,
17428266,3,False,False,unavailable,v3,
17437282,3,False,False,unavailable,v3,
17443493,3,False,False,unavailable,v3,
17445248,3,False,False,unavailable,v3,
17454685,3,False,False,unavailable,v3,
17455878,3,False,False,unavailable,v3,
17464690,3,False,False,unavailable,v3,
17473851,3,False,False,unavailable,v3,
17475791,3,False,False,unavailable,v3,
17483532,3,False,False,unavailable,v3,
17485785,3,False,False,unavailable,v3,
17487133,3,False,False,unavailable,v3,
17494829,3,False,False,unavailable,v3,
17496739,3,False,False,unavailable,v3,
17497130,3,False,False,unavailable,v3,
17497646,3,False,False,unavailable,v3,
17499456,3,False,False,unavailable,v3,
1749996,3,False,False,unavailable,v3,
17500448,3,False,False,unavailable,v3,
17511854,3,False,False,unavailable,v3,
17513061,3,False,False,unavailable,v3,
17520437,3,False,False,unavailable,v3,
17520616,3,False,False,unavailable,v3,
17526022,3,False,False,unavailable,v3,
17541057,3,False,False,unavailable,v3,
17541799,3,False,False,unavailable,v3,
17543209,3,False,False,unavailable,v3,
17544003,3,False,False,unavailable,v3,
17548505,3,False,False,unavailable,v3,
17548547,3,False,False,unavailable,v3,
1754956,3,False,False,unavailable,v3,
17558500,3,False,False,unavailable,v3,
17559542,3,False,False,unavailable,v3,
17560768,3,False,False,unavailable,v3,
17563906,3,False,False,unavailable,v3,
17585888,3,False,False,unavailable,v3,
17600520,3,False,False,unavailable,v3,
17603401,3,False,False,unavailable,v3,
17606661,3,False,False,unavailable,v3,
17607152,3,False,False,unavailable,v3,
17608298,3,False,False,unavailable,v3,
17608555,3,False,False,unavailable,v3,
17608908,3,False,False,unavailable,v3,
17618656,3,False,False,unavailable,v3,
17635480,3,False,False,unavailable,v3,
17635590,3,False,False,unavailable,v3,
17638304,3,False,False,unavailable,v3,
17645453,3,False,False,unavailable,v3,
17656372,3,False,False,unavailable,v3,
17658273,3,False,False,unavailable,v3,
17661837,3,False,False,unavailable,v3,
17661924,3,False,False,unavailable,v3,
17662928,3,False,False,unavailable,v3,
17664549,3,False,False,unavailable,v3,
17665284,3,False,False,unavailable,v3,
17666083,3,False,False,unavailable,v3,
17668943,3,False,False,unavailable,v3,
17668956,3,False,False,unavailable,v3,
17669863,3,False,False,unavailable,v3,
17674276,3,False,False,unavailable,v3,
17677503,3,False,False,unavailable,v3,
17684588,3,False,False,unavailable,v3,
17688633,3,False,False,unavailable,v3,
17690056,3,False,False,unavailable,v3,
17694258,3,False,False,unavailable,v3,
17714373,3,False,False,unavailable,v3,
17714375,3,False,False,unavailable,v3,
17717602,3,False,False,unavailable,v3,
17719567,3,False,False,unavailable,v3,
17728454,3,False,False,unavailable,v3,
17729011,3,False,False,unavailable,v3,
