pmid,projects,tier,year,route,p_tables,already_tried,next_action
24026225,cue_reactivity,included,2013,pmc,0.727,nothing,manual: pmc via browser
24047389,problem_solving,included,2014,other,0.727,nothing,manual: publisher html
24062451,problem_solving,included,2013,pmc,0.727,nothing,manual: pmc via browser
24065729,problem_solving,included,2014,elsevier,0.727,elsevier-skipped,manual: publisher html
24080950,cue_reactivity,included,2013,other,0.727,nothing,manual: publisher html
24093627,social,included,2013,other,0.727,nothing,manual: publisher html
24115202,problem_solving,included,2014,pmc,0.727,nothing,manual: pmc via browser
24116842,cue_reactivity;decision_making,included,2014,pmc,0.727,nothing,manual: pmc via browser
24119861,emotion_regulation_2022,included,2014,unknown,0.727,elsevier-success;html-saved-no-tables,manual: re-save (current copy lacks tables)
24136199,cue_reactivity,included,2013,other,0.727,nothing,manual: publisher html
24136926,cue_reactivity,included,2013,pmc,0.727,nothing,manual: pmc via browser
24145410,emotion_regulation_2022,included,2013,unknown,0.727,html-saved-no-tables,manual: re-save (current copy lacks tables)
24155309,problem_solving,included,2013,pmc,0.727,nothing,manual: pmc via browser
24229474,emotion_regulation_2022,included,2014,other,0.727,nothing,manual: publisher html
24254747,problem_solving,included,2014,other,0.727,nothing,manual: publisher html
24291504,cue_reactivity,included,2014,elsevier,0.727,elsevier-success;text-only,manual: publisher html
24305681,cue_reactivity,included,2014,elsevier,0.727,elsevier-skipped,manual: publisher html
24307490,cue_reactivity,included,2014,pmc,0.727,nothing,manual: pmc via browser
24366575,cue_reactivity,included,2014,other,0.727,nothing,manual: publisher html
24453176,problem_solving,included,2014,pmc,0.727,nothing,manual: pmc via browser
24502903,problem_solving,included,2014,elsevier,0.727,elsevier-failed,manual: publisher html
24569686,dementia,included,2014,other,0.727,elsevier-skipped,manual: publisher html
24659134,problem_solving,included,2014,pmc,0.727,nothing,manual: pmc via browser
24706395,problem_solving,included,2014,other,0.727,nothing,manual: publisher html
24729034,cue_reactivity,included,2014,pmc,0.727,nothing,manual: pmc via browser
24742227,problem_solving,included,2014,no-link,0.727,nothing,manual: resolve doi first
24763910,cue_reactivity,included,2014,other,0.727,nothing,manual: publisher html
24773415,problem_solving,included,2014,other,0.727,nothing,manual: publisher html
24790211,problem_solving,included,2014,pmc,0.727,nothing,manual: pmc via browser
24800986,cue_reactivity,included,2014,other,0.727,nothing,manual: publisher html
24830787,problem_solving,included,2014,other,0.727,nothing,manual: publisher html
24847853,cue_reactivity,included,2014,elsevier,0.727,elsevier-skipped,manual: publisher html
24876345,problem_solving,included,2014,other,0.727,nothing,manual: publisher html
24893320,cue_reactivity,included,2014,elsevier,0.727,elsevier-success;text-only,manual: publisher html
24920451,vbm_of_substance_use,included,2014,pmc,0.727,nothing,manual: pmc via browser
24958687,problem_solving,included,2014,other,0.727,nothing,manual: publisher html
24961871,vbm_of_substance_use,included,2014,pmc,0.727,nothing,manual: pmc via browser
24973815,emotion_regulation_2022,included,2014,elsevier,0.727,elsevier-success;text-only,manual: publisher html
25071023,cue_reactivity,included,2014,other,0.727,nothing,manual: publisher html
25071182,cue_reactivity,included,2014,pmc,0.727,nothing,manual: pmc via browser
25204866,emotion_regulation_2022,included,2014,elsevier,0.727,elsevier-skipped,manual: publisher html
25205006,decision_making,included,2014,other,0.727,nothing,manual: publisher html
25208190,vbm_of_substance_use,included,2014,pmc,0.727,nothing,manual: pmc via browser
25277690,social,included,2014,unknown,0.727,html-saved-no-tables,manual: re-save (current copy lacks tables)
25280904,emotion_regulation_2022,included,2014,unknown,0.727,html-saved-no-tables,manual: re-save (current copy lacks tables)
25304885,cue_reactivity,included,2014,other,0.727,nothing,manual: publisher html
25464758,problem_solving,included,2013,no-link,0.727,nothing,manual: resolve doi first
26165305,problem_solving,included,2012,other,0.727,nothing,manual: publisher html
29294627,emotion_regulation_2022,included,2020,other,0.723,nothing,manual: publisher html
30570314,emotion_regulation_2022,included,2020,other,0.723,nothing,manual: publisher html
30820857,cue_reactivity,included,2020,other,0.723,nothing,manual: publisher html
30957353,cue_reactivity,included,2020,other,0.723,nothing,manual: publisher html
31399924,cue_reactivity,included,2020,other,0.723,nothing,manual: publisher html
31605399,cue_reactivity,included,2020,pmc,0.723,nothing,manual: pmc via browser
31713099,cue_reactivity,included,2020,other,0.723,nothing,manual: publisher html
32160766,cue_reactivity,included,2020,pmc,0.723,nothing,manual: pmc via browser
32170447,cue_reactivity,included,2020,unknown,0.723,html-saved-no-tables,manual: re-save (current copy lacks tables)
32231295,cue_reactivity,included,2020,pmc,0.723,nothing,manual: pmc via browser
32267660,cue_reactivity,included,2020,pmc,0.723,nothing,manual: pmc via browser
32294538,cue_reactivity,included,2020,elsevier,0.723,elsevier-success;text-only,manual: publisher html
32312660,cue_reactivity,included,2020,other,0.723,nothing,manual: publisher html
32325519,dementia,included,2020,other,0.723,elsevier-skipped,manual: publisher html
32392573,cue_reactivity,included,2020,pmc,0.723,nothing,manual: pmc via browser
32410545,dementia,included,2020,other,0.723,elsevier-skipped,manual: publisher html
32546139,cue_reactivity,included,2020,pmc,0.723,nothing,manual: pmc via browser
15238433,problem_solving,included,2005,other,0.634,nothing,manual: publisher html
15543554,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
15544421,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15579215,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15643429,problem_solving,included,2005,other,0.634,nothing,manual: publisher html
15651051,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15668720,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15700721,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15709808,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15711850,executive_function;problem_solving,included,2005,other,0.634,nothing,manual: publisher html
15722899,dementia,included,2005,other,0.634,elsevier-skipped,manual: publisher html
15746230,executive_function;problem_solving,included,2005,other,0.634,nothing,manual: publisher html
15758155,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
15769206,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15772354,decision_making;executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
15814009,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15814441,executive_function,included,2005,no-link,0.634,nothing,manual: resolve doi first
15826972,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15826978,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15841675,executive_function,included,2005,no-link,0.634,nothing,manual: resolve doi first
15843789,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15852470,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
15858420,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15880108,emotion_regulation_2022,included,2005,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
15891585,cue_reactivity,included,2005,other,0.634,nothing,manual: publisher html
15899117,problem_solving,included,2005,no-link,0.634,nothing,manual: resolve doi first
15901409,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15904548,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15913008,executive_function,included,2005,no-link,0.634,nothing,manual: resolve doi first
15930376,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
15940493,problem_solving,included,2005,other,0.634,nothing,manual: publisher html
15954139,executive_function,included,2005,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
15965999,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
15969909,executive_function,included,2005,other,0.634,nothing,manual: publisher html
15998190,executive_function,included,2005,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
16001441,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16033888,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
16042034,executive_function,included,2005,elsevier,0.634,elsevier-success,manual: publisher html
16060826,executive_function,included,2005,other,0.634,nothing,manual: publisher html
16079407,problem_solving,included,2005,pmc,0.634,nothing,manual: pmc via browser
16091536,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
16102231,executive_function,included,2005,other,0.634,nothing,manual: publisher html
16102232,executive_function,included,2005,other,0.634,nothing,manual: publisher html
16106488,executive_function,included,2005,other,0.634,nothing,manual: publisher html
16110274,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
16135780,problem_solving,included,2006,pmc,0.634,nothing,manual: pmc via browser
16167193,problem_solving,included,2005,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
16171288,executive_function,included,2005,other,0.634,nothing,manual: publisher html
16179666,dementia,included,2005,unknown,0.634,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
16180619,decision_making,included,2005,no-link,0.634,nothing,manual: resolve doi first
16180620,executive_function,included,2005,no-link,0.634,nothing,manual: resolve doi first
16180622,emotion_regulation_2022,included,2005,no-link,0.634,nothing,manual: resolve doi first
16180624,executive_function,included,2005,no-link,0.634,nothing,manual: resolve doi first
16180627,executive_function,included,2005,no-link,0.634,nothing,manual: resolve doi first
16197682,executive_function;problem_solving,included,2005,other,0.634,nothing,manual: publisher html
16197690,executive_function,included,2005,other,0.634,nothing,manual: publisher html
16209427,executive_function,included,2005,no-link,0.634,nothing,manual: resolve doi first
16237324,problem_solving,included,2005,other,0.634,nothing,manual: publisher html
16237363,dementia,included,2005,elsevier,0.634,elsevier-skipped,manual: publisher html
16269113,executive_function,included,2005,other,0.634,nothing,manual: publisher html
16272875,problem_solving,included,2005,other,0.634,nothing,manual: publisher html
16284969,cue_reactivity;executive_function,included,2005,other,0.634,nothing,manual: publisher html
16290890,cue_reactivity,included,2005,elsevier,0.634,elsevier-success;text-only,manual: publisher html
16306271,problem_solving,included,2005,pmc,0.634,nothing,manual: pmc via browser
16319374,problem_solving,included,2006,other,0.634,nothing,manual: publisher html
16320092,executive_function,included,2005,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
16340203,dementia,included,2006,other,0.634,elsevier-skipped,manual: publisher html
16342150,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16364058,executive_function,included,2005,pmc,0.634,nothing,manual: pmc via browser
16364137,problem_solving,included,2005,other,0.634,nothing,manual: publisher html
16387647,cue_reactivity,included,2006,elsevier,0.634,elsevier-success;text-only,manual: publisher html
16395871,decision_making,included,2005,pmc,0.634,nothing,manual: pmc via browser
16396094,executive_function,included,2005,no-link,0.634,nothing,manual: resolve doi first
16400256,problem_solving,included,2006,no-link,0.634,nothing,manual: resolve doi first
16404736,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16417680,executive_function,included,2006,other,0.634,nothing,manual: publisher html
16421302,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16421311,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16422822,cue_reactivity,included,2005,other,0.634,nothing,manual: publisher html
16452666,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16495939,executive_function,included,2006,other,0.634,nothing,manual: publisher html
16508348,vbm_of_ptsd,included,2006,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
16510720,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16512999,executive_function;problem_solving,included,2006,other,0.634,nothing,manual: publisher html
16513004,executive_function,included,2006,other,0.634,nothing,manual: publisher html
16513006,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16525049,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16525417,problem_solving,included,2006,other,0.634,nothing,manual: publisher html
16530880,cue_reactivity,included,2006,elsevier,0.634,elsevier-success;text-only,manual: publisher html
16534206,dementia,included,2006,other,0.634,elsevier-skipped,manual: publisher html
16565998,cue_reactivity,included,2006,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
16585452,emotion_regulation_2022,included,2006,other,0.634,nothing,manual: publisher html
16604320,cue_reactivity,included,2006,other,0.634,nothing,manual: publisher html
16636288,problem_solving,included,2006,pmc,0.634,nothing,manual: pmc via browser
16671081,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
16672649,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16683506,executive_function,included,2006,elsevier,0.634,elsevier-success;text-only,manual: publisher html
16685905,problem_solving,included,2005,no-link,0.634,nothing,manual: resolve doi first
16707739,problem_solving,included,2007,other,0.634,nothing,manual: publisher html
16715491,problem_solving,included,2006,no-link,0.634,nothing,manual: resolve doi first
16717257,problem_solving,included,2006,pmc,0.634,nothing,manual: pmc via browser
16735951,cue_reactivity,included,2006,other,0.634,nothing,manual: publisher html
16768362,executive_function,included,2006,other,0.634,nothing,manual: publisher html
16768364,executive_function,included,2006,other,0.634,nothing,manual: publisher html
16770797,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16775140,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16796996,problem_solving,included,2006,elsevier,0.634,elsevier-success;text-only,manual: publisher html
16815966,problem_solving,included,2006,pmc,0.634,nothing,manual: pmc via browser
16822972,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16839292,decision_making;executive_function,included,2006,other,0.634,nothing,manual: publisher html
16839301,executive_function,included,2006,other,0.634,nothing,manual: publisher html
16861608,cue_reactivity,included,2006,pmc,0.634,nothing,manual: pmc via browser
16882026,executive_function,included,2006,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
16899039,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
16913952,problem_solving,included,2006,other,0.634,nothing,manual: publisher html
16914925,dementia,included,2006,other,0.634,elsevier-skipped,manual: publisher html
16944483,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
16957953,problem_solving,included,2007,other,0.634,nothing,manual: publisher html
16966840,problem_solving,included,2006,other,0.634,nothing,manual: publisher html
16989546,executive_function,included,2006,other,0.634,nothing,manual: publisher html
16989551,social,included,2006,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
16989552,executive_function,included,2006,other,0.634,nothing,manual: publisher html
17007234,decision_making,included,2006,no-link,0.634,nothing,manual: resolve doi first
17007235,executive_function,included,2006,no-link,0.634,nothing,manual: resolve doi first
17014375,executive_function,included,2006,other,0.634,nothing,manual: publisher html
17065458,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
17065463,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
17069484,emotion_regulation_2022;problem_solving,included,2006,other,0.634,nothing,manual: publisher html
17074949,executive_function,included,2006,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
17080442,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17089374,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17099602,dementia,included,2006,elsevier,0.634,elsevier-failed,manual: publisher html
17129192,problem_solving,included,2006,other,0.634,nothing,manual: publisher html
17133392,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17133397,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17133402,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17158560,cue_reactivity,included,2007,pmc,0.634,nothing,manual: pmc via browser
17159818,executive_function,included,2006,no-link,0.634,nothing,manual: resolve doi first
17162995,executive_function,included,2006,other,0.634,nothing,manual: publisher html
17164821,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17182773,executive_function,included,2006,pmc,0.634,nothing,manual: pmc via browser
17236244,executive_function,included,2007,other,0.634,nothing,manual: publisher html
17243354,executive_function,included,2006,no-link,0.634,nothing,manual: resolve doi first
17265148,cue_reactivity,included,2007,other,0.634,nothing,manual: publisher html
17274018,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17274022,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17280517,executive_function;social,included,2007,other,0.634,nothing,manual: publisher html
17290371,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17290373,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17298595,problem_solving,included,2007,other,0.634,nothing,manual: publisher html
17301186,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17310866,executive_function,included,2007,other,0.634,nothing,manual: publisher html
17329469,executive_function,included,2007,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
17334204,executive_function,included,2007,elsevier,0.634,elsevier-success,manual: publisher html
17334205,executive_function,included,2007,elsevier,0.634,elsevier-success;text-only,manual: publisher html
17334214,executive_function,included,2007,elsevier,0.634,elsevier-success,manual: publisher html
17335394,executive_function,included,2007,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
17358019,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17381255,executive_function;problem_solving,included,2007,other,0.634,nothing,manual: publisher html
17381257,dementia,included,2007,other,0.634,elsevier-skipped,manual: publisher html
17400196,cue_reactivity,included,2007,elsevier,0.634,elsevier-success;text-only,manual: publisher html
17409238,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17434419,problem_solving,included,2007,elsevier,0.634,elsevier-success;text-only,manual: publisher html
17442821,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17471059,problem_solving,included,2007,other,0.634,nothing,manual: publisher html
17479980,dementia,included,2007,other,0.634,elsevier-skipped,manual: publisher html
17488202,executive_function,included,2007,other,0.634,nothing,manual: publisher html
17492693,problem_solving,included,2007,pmc,0.634,nothing,manual: pmc via browser
17517680,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
17522324,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17525987,executive_function;problem_solving,included,2008,pmc,0.634,nothing,manual: pmc via browser
17536965,executive_function,included,2007,other,0.634,nothing,manual: publisher html
17536966,executive_function,included,2007,other,0.634,nothing,manual: publisher html
17538951,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17546682,problem_solving,included,2007,other,0.634,nothing,manual: publisher html
17583991,social,included,2007,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
17617989,cue_reactivity,included,2007,other,0.634,nothing,manual: publisher html
17626038,cue_reactivity,included,2007,other,0.634,nothing,manual: publisher html
17634374,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17636131,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17672384,executive_function,included,2007,no-link,0.634,nothing,manual: resolve doi first
17699624,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17715350,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17784808,executive_function,included,2007,other,0.634,nothing,manual: publisher html
17804479,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
17804811,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17828390,executive_function;problem_solving,included,2008,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
17855604,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17873494,problem_solving,included,2007,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
17878731,executive_function,included,2007,other,0.634,nothing,manual: publisher html
17892385,executive_function,included,2007,other,0.634,nothing,manual: publisher html
17918712,cue_reactivity,included,2007,no-link,0.634,nothing,manual: resolve doi first
17928444,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
17938635,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
17958487,problem_solving,included,2007,other,0.634,nothing,manual: publisher html
17958488,executive_function,included,2007,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
17993204,problem_solving,included,2007,no-link,0.634,nothing,manual: resolve doi first
17999985,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18030926,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
18044582,dementia,included,2007,no-link,0.634,elsevier-skipped,manual: resolve doi first
18044634,problem_solving,included,2007,no-link,0.634,nothing,manual: resolve doi first
18052782,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18057197,executive_function,included,2007,pmc,0.634,nothing,manual: pmc via browser
18166607,dementia,included,2007,unknown,0.634,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
18176077,dementia,included,2008,other,0.634,elsevier-skipped,manual: publisher html
18183443,cue_reactivity,included,2008,other,0.634,nothing,manual: publisher html
18189000,executive_function,included,2007,no-link,0.634,nothing,manual: resolve doi first
18194182,cue_reactivity,included,2008,other,0.634,nothing,manual: publisher html
18197269,cue_reactivity,included,2008,pmc,0.634,nothing,manual: pmc via browser
18201130,executive_function,included,2008,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
18203694,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18208887,executive_function;problem_solving,included,2008,other,0.634,nothing,manual: publisher html
18208900,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18211230,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18216206,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18234518,social,included,2008,elsevier,0.634,elsevier-success;text-only,manual: publisher html
18257001,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18275335,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18284346,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18284348,problem_solving,included,2008,other,0.634,nothing,manual: publisher html
18292747,cue_reactivity,included,2008,other,0.634,nothing,manual: publisher html
18303978,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18305285,executive_function;problem_solving,included,2008,other,0.634,nothing,manual: publisher html
18305932,problem_solving,included,2008,pmc,0.634,nothing,manual: pmc via browser
18308706,cue_reactivity,included,2008,pmc,0.634,nothing,manual: pmc via browser
18327832,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18337404,problem_solving,included,2008,pmc,0.634,nothing,manual: pmc via browser
18345980,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18345985,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18345987,problem_solving,included,2008,pmc,0.634,nothing,manual: pmc via browser
18385328,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18385330,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18388729,cue_reactivity,included,2008,other,0.634,nothing,manual: publisher html
18416674,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18448644,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18457512,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18466410,problem_solving,included,2008,other,0.634,nothing,manual: publisher html
18476994,cue_reactivity,included,2008,other,0.634,nothing,manual: publisher html
18495886,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18509047,cue_reactivity;executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18560059,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18562599,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18573836,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18577292,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18587392,cue_reactivity;emotion_regulation_2022,included,2008,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
18589507,executive_function,included,2008,no-link,0.634,nothing,manual: resolve doi first
18605868,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18617738,dementia,included,2008,other,0.634,elsevier-skipped,manual: publisher html
18632934,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18633774,cue_reactivity,included,2006,other,0.634,nothing,manual: publisher html
18654087,executive_function,included,2008,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
18690393,problem_solving,included,2008,other,0.634,nothing,manual: publisher html
18702587,problem_solving,included,2009,other,0.634,nothing,manual: publisher html
18723676,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18723901,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18753378,executive_function,included,2008,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
18756092,executive_function,included,2008,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
18768725,cue_reactivity,included,2008,pmc,0.634,nothing,manual: pmc via browser
18799681,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18802798,dementia,included,2008,no-link,0.634,elsevier-skipped,manual: resolve doi first
18814461,executive_function,included,2008,no-link,0.634,nothing,manual: resolve doi first
18815263,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
18829695,executive_function,included,2009,pmc,0.634,nothing,manual: pmc via browser
18832559,decision_making;executive_function,included,2008,no-link,0.634,nothing,manual: resolve doi first
18925717,cue_reactivity;emotion_regulation_2022,included,2008,other,0.634,nothing,manual: publisher html
18947356,executive_function,included,2008,other,0.634,nothing,manual: publisher html
18978666,executive_function,included,2008,no-link,0.634,nothing,manual: resolve doi first
18985116,problem_solving,included,2007,pmc,0.634,nothing,manual: pmc via browser
18985123,problem_solving,included,2006,pmc,0.634,nothing,manual: pmc via browser
19005068,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
19042912,executive_function,included,2009,pmc,0.634,nothing,manual: pmc via browser
19044213,executive_function,included,2008,other,0.634,nothing,manual: publisher html
19046396,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
19047324,cue_reactivity,included,2009,pmc,0.634,nothing,manual: pmc via browser
19048446,decision_making,included,2009,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
19065146,executive_function,included,2009,pmc,0.634,nothing,manual: pmc via browser
19073426,cue_reactivity,included,2008,other,0.634,nothing,manual: publisher html
19074015,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
19088741,executive_function,included,2009,other,0.634,nothing,manual: publisher html
19091969,executive_function,included,2008,pmc,0.634,nothing,manual: pmc via browser
19139843,cue_reactivity,included,2009,other,0.634,nothing,manual: publisher html
19163753,executive_function,included,2008,no-link,0.634,nothing,manual: resolve doi first
19163793,dementia,included,2008,no-link,0.634,elsevier-skipped,manual: resolve doi first
19174537,cue_reactivity,included,2009,pmc,0.634,nothing,manual: pmc via browser
19184997,decision_making,included,2009,no-link,0.634,nothing,manual: resolve doi first
19199409,problem_solving,included,2009,other,0.634,nothing,manual: publisher html
19202337,dementia,included,2009,other,0.634,elsevier-skipped,manual: publisher html
19236162,dementia,included,2009,other,0.634,elsevier-skipped,manual: publisher html
19246323,emotion_regulation_2022,included,2009,no-link,0.634,nothing,manual: resolve doi first
19378878,executive_function,included,2008,no-link,0.634,nothing,manual: resolve doi first
19423779,problem_solving,included,2009,other,0.634,nothing,manual: publisher html
19473471,cue_reactivity,included,2009,other,0.634,nothing,manual: publisher html
19486944,emotion_regulation_2022,included,2009,unknown,0.634,elsevier-success;html-saved-no-tables,manual: re-save (current copy lacks tables)
19490513,cue_reactivity,included,2009,pmc,0.634,nothing,manual: pmc via browser
19552309,decision_making,included,2008,no-link,0.634,nothing,manual: resolve doi first
19553210,problem_solving,included,2009,pmc,0.634,nothing,manual: pmc via browser
19620107,social,included,2009,pmc,0.634,nothing,manual: pmc via browser
19637012,problem_solving,included,2009,other,0.634,nothing,manual: publisher html
19641250,problem_solving,included,2008,pmc,0.634,nothing,manual: pmc via browser
19658029,problem_solving,included,2009,other,0.634,nothing,manual: publisher html
19679763,problem_solving,included,2009,no-link,0.634,nothing,manual: resolve doi first
19685956,cue_reactivity,included,2009,other,0.634,nothing,manual: publisher html
19727598,problem_solving,included,2009,other,0.634,nothing,manual: publisher html
19739909,emotion_regulation_2022;social,included,2009,other,0.634,nothing,manual: publisher html
19741139,cue_reactivity,included,2009,pmc,0.634,nothing,manual: pmc via browser
19811532,cue_reactivity,included,2009,other,0.634,nothing,manual: publisher html
19825351,problem_solving,included,2009,elsevier,0.634,elsevier-success;text-only,manual: publisher html
19846703,problem_solving,included,2009,pmc,0.634,nothing,manual: pmc via browser
19884612,vbm_of_substance_use,included,2009,other,0.634,nothing,manual: publisher html
