pmid,analysis_index,analysis_id,analysis_name,analysis_description,table_id,coordinate_count,coordinate_spaces,coordinates_json,invalid_point_count,dementia_all__include,dementia_all__confidence,dementia_all__reasoning,dementia_all__inclusion_criteria_applied,dementia_all__exclusion_criteria_applied,dementia_decreasing_activity__include,dementia_decreasing_activity__confidence,dementia_decreasing_activity__reasoning,dementia_decreasing_activity__inclusion_criteria_applied,dementia_decreasing_activity__exclusion_criteria_applied,structural__include,structural__confidence,structural__reasoning,structural__inclusion_criteria_applied,structural__exclusion_criteria_applied,functional__include,functional__confidence,functional__reasoning,functional__inclusion_criteria_applied,functional__exclusion_criteria_applied
23670951,0,23670951_analysis_0,AD and controls,,9,16,MNI,"[[16.0, 70.0, -4.0], [64.0, -32.0, -8.0], [4.0, -54.0, 22.0], [-38.0, -34.0, 36.0], [-24.0, -16.0, -24.0], [62.0, -58.0, -22.0], [12.0, 20.0, 40.0], [-60.0, -22.0, -32.0], [-26.0, 18.0, -12.0], [6.0, -76.0, 56.0], [26.0, -4.0, -38.0], [22.0, 6.0, -28.0], [-54.0, -22.0, 24.0], [-48.0, -50.0, 6.0], [20.0, -34.0, -4.0], [30.0, 10.0, 28.0]]",0,False,,Analysis is VBM whole-brain (GLOBAL_I1 met) but does not compare bvFTD to healthy controls (missing GLOBAL_I2).,[],[],False,,Does not compare bvFTD to controls (missing GLOBAL_I2); therefore global criteria not met.,[],[],False,,"Although this is a VBM whole-brain analysis (GLOBAL_I1), it does not include a bvFTD vs control comparison (missing GLOBAL_I2).",[],[],False,,Does not meet global requirement of comparing bvFTD to controls (missing GLOBAL_I2); also not an fMRI/FDG-PET analysis (missing FUNCTIONAL_I1).,[],[]
23670951,1,23670951_analysis_1,bvFTD and controls,,9,4,MNI,"[[0.0, 46.0, 2.0], [34.0, 24.0, -34.0], [-10.0, 24.0, -26.0], [28.0, -12.0, -20.0]]",0,True,,"Whole-brain VBM analysis comparing bvFTD to controls, and uses VBM as an accepted modality.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,Analysis reports regions of decreased grey matter in bvFTD relative to controls using VBM (Control > bvFTD contrasts implied).,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a whole-brain VBM analysis comparing bvFTD to controls, satisfying the structural VBM criterion.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,Global criteria are met but the analysis uses VBM (structural); it does not use fMRI or FDG-PET (missing FUNCTIONAL_I1).,[],[]
23670951,2,23670951_analysis_2,Regions of overlap,,10,4,MNI,"[[26.0, 12.0, -30.0], [16.0, 70.0, -4.0], [0.0, 46.0, 8.0], [26.0, -16.0, -20.0]]",0,False,,This reports regions of overlap between bvFTD and AD but does not compare bvFTD to healthy controls (missing GLOBAL_I2).,[],[],False,,Does not present a bvFTD vs control comparison (missing GLOBAL_I2); therefore cannot confirm decreases for bvFTD relative to controls.,[],[],False,,"Although overlap results derive from VBM, the analysis does not directly compare bvFTD to controls (missing GLOBAL_I2).",[],[],False,,Does not meet GLOBAL_I2 (no bvFTD vs control contrast) and is not an fMRI/FDG-PET analysis (missing FUNCTIONAL_I1).,[],[]
23670951,3,23670951_analysis_3,AD and controls,Voxel‐based morphometry results showing regions of significant grey matter intensity decrease that correlate with recall performance unique to Alzheimer's disease (AD) and behavioral variant frontotemporal dementia (bvFTD) groups,11,15,MNI,"[[66.0, -38.0, -22.0], [10.0, 60.0, -6.0], [8.0, -56.0, 20.0], [-38.0, -36.0, 36.0], [-22.0, -16.0, -24.0], [62.0, -58.0, -24.0], [14.0, 20.0, 38.0], [-64.0, -16.0, -34.0], [-24.0, 16.0, -12.0], [8.0, -74.0, 50.0], [26.0, -6.0, -40.0], [-58.0, -26.0, 24.0], [-46.0, -50.0, 6.0], [24.0, -34.0, -4.0], [36.0, 10.0, 26.0]]",0,False,,This analysis compares AD to controls (GLOBAL_I1 met) but does not compare bvFTD to healthy controls (missing GLOBAL_I2).,[],[],False,,"Focuses on AD vs controls rather than bvFTD vs controls (missing GLOBAL_I2), so it does not meet the required global criteria for this annotation.",[],[],False,,VBM modality is used but the global requirement that the analysis compare bvFTD to controls is not met (missing GLOBAL_I2).,[],[],False,,Does not compare bvFTD to controls (missing GLOBAL_I2) and is not fMRI/FDG-PET (missing FUNCTIONAL_I1).,[],[]
23670951,4,23670951_analysis_4,bvFTD and Controls,Voxel‐based morphometry results showing regions of significant grey matter intensity decrease that correlate with recall performance unique to Alzheimer's disease (AD) and behavioral variant frontotemporal dementia (bvFTD) groups,11,3,MNI,"[[16.0, 68.0, -8.0], [42.0, 2.0, -44.0], [-28.0, 16.0, -28.0]]",0,True,,Whole-brain VBM analysis directly comparing bvFTD to controls; modality (VBM) is an accepted imaging type for this annotation.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,"Reports decreases in grey matter for bvFTD relative to controls using VBM (Control > bvFTD contrasts indicated), meeting local and global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a whole-brain VBM analysis comparing bvFTD to controls, satisfying the structural inclusion criterion.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"Global criteria are satisfied but the analysis is VBM (structural), not fMRI or FDG-PET (missing FUNCTIONAL_I1).",[],[]
23805313,0,23805313_analysis_0,ANGER,Ekman 60,pone-0067457-t003,6,MNI,"[[-58.0, -48.0, -6.0], [-50.0, -68.0, 40.0], [20.0, -74.0, 18.0], [-10.0, -36.0, -4.0], [-44.0, -14.0, 30.0], [-36.0, 38.0, 2.0]]",0,False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,"GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. Although STRUCTURAL_I1 (VBM) is satisfied, the required global comparison (GLOBAL_I2) is missing.",[],[],False,,GLOBAL_I2 not met: analyses are VBM structural correlations (not fMRI or FDG-PET) across all participant groups combined rather than a bvFTD vs healthy control comparison. FUNCTIONAL_I1 is not applicable.,[],[]
23805313,1,23805313_analysis_1,ANGER,Caricatures,pone-0067457-t003,6,MNI,"[[-36.0, 6.0, -44.0], [-22.0, 16.0, -26.0], [-60.0, -6.0, -24.0], [-18.0, -94.0, -12.0], [-50.0, -42.0, -4.0], [40.0, 24.0, -38.0]]",0,False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,"GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. Although STRUCTURAL_I1 (VBM) is satisfied, the required global comparison (GLOBAL_I2) is missing.",[],[],False,,GLOBAL_I2 not met: analyses are VBM structural correlations (not fMRI or FDG-PET) across all participant groups combined rather than a bvFTD vs healthy control comparison. FUNCTIONAL_I1 is not applicable.,[],[]
23805313,2,23805313_analysis_2,DISGUST,Ekman 60,pone-0067457-t003,4,MNI,"[[-36.0, 12.0, -18.0], [2.0, -2.0, -2.0], [32.0, 6.0, -20.0], [-38.0, 22.0, -42.0]]",0,False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,"GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. Although STRUCTURAL_I1 (VBM) is satisfied, the required global comparison (GLOBAL_I2) is missing.",[],[],False,,GLOBAL_I2 not met: analyses are VBM structural correlations (not fMRI or FDG-PET) across all participant groups combined rather than a bvFTD vs healthy control comparison. FUNCTIONAL_I1 is not applicable.,[],[]
23805313,3,23805313_analysis_3,DISGUST,Caricatures,pone-0067457-t003,3,MNI,"[[-42.0, 0.0, -12.0], [-42.0, 20.0, -28.0], [-54.0, -64.0, 8.0]]",0,False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,"GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. Although STRUCTURAL_I1 (VBM) is satisfied, the required global comparison (GLOBAL_I2) is missing.",[],[],False,,GLOBAL_I2 not met: analyses are VBM structural correlations (not fMRI or FDG-PET) across all participant groups combined rather than a bvFTD vs healthy control comparison. FUNCTIONAL_I1 is not applicable.,[],[]
23805313,4,23805313_analysis_4,FEAR,Ekman 60,pone-0067457-t003,4,MNI,"[[40.0, 2.0, -48.0], [-4.0, 48.0, 6.0], [26.0, -12.0, -24.0], [-38.0, -16.0, -42.0]]",0,False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,"GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. Although STRUCTURAL_I1 (VBM) is satisfied, the required global comparison (GLOBAL_I2) is missing.",[],[],False,,GLOBAL_I2 not met: analyses are VBM structural correlations (not fMRI or FDG-PET) across all participant groups combined rather than a bvFTD vs healthy control comparison. FUNCTIONAL_I1 is not applicable.,[],[]
23805313,5,23805313_analysis_5,FEAR,Caricatures,pone-0067457-t003,8,MNI,"[[4.0, 26.0, -28.0], [40.0, -32.0, 8.0], [22.0, 16.0, -6.0], [10.0, 68.0, -6.0], [28.0, -10.0, -28.0], [6.0, -68.0, 60.0], [22.0, -102.0, -6.0], [-12.0, -88.0, -6.0]]",0,False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,"GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. Although STRUCTURAL_I1 (VBM) is satisfied, the required global comparison (GLOBAL_I2) is missing.",[],[],False,,GLOBAL_I2 not met: analyses are VBM structural correlations (not fMRI or FDG-PET) across all participant groups combined rather than a bvFTD vs healthy control comparison. FUNCTIONAL_I1 is not applicable.,[],[]
23805313,6,23805313_analysis_6,SADNESS,Ekman 60,pone-0067457-t003,1,MNI,"[[-2.0, 26.0, -28.0]]",0,False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,"GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. Although STRUCTURAL_I1 (VBM) is satisfied, the required global comparison (GLOBAL_I2) is missing.",[],[],False,,GLOBAL_I2 not met: analyses are VBM structural correlations (not fMRI or FDG-PET) across all participant groups combined rather than a bvFTD vs healthy control comparison. FUNCTIONAL_I1 is not applicable.,[],[]
23805313,7,23805313_analysis_7,SADNESS,Caricatures,pone-0067457-t003,0,,[],0,False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. GLOBAL_I1 (whole-brain voxelwise) is met.,[],[],False,,"GLOBAL_I2 not met: analyses report VBM correlations across all participant groups combined rather than a comparison of a bvFTD group versus healthy controls where the bvFTD group is not pooled with other patient groups. Although STRUCTURAL_I1 (VBM) is satisfied, the required global comparison (GLOBAL_I2) is missing.",[],[],False,,GLOBAL_I2 not met: analyses are VBM structural correlations (not fMRI or FDG-PET) across all participant groups combined rather than a bvFTD vs healthy control comparison. FUNCTIONAL_I1 is not applicable.,[],[]
23986673,0,23986673_analysis_0,Voxel level correction,Functional brain regions showing increased functional connectivity in patients with bvFTD compared to healthy controls.,T1,15,MNI,"[[21.0, 42.0, 31.0], [13.0, 10.0, 14.0], [9.0, 18.0, 28.0], [17.0, 9.0, 24.0], [29.0, 35.0, 25.0], [22.0, 44.0, 17.0], [34.0, 41.0, 14.0], [11.0, 39.0, 12.0], [23.0, 12.0, 21.0], [11.0, 32.0, 27.0], [30.0, 24.0, 35.0], [10.0, 42.0, 13.0], [7.0, 29.0, 26.0], [6.0, 22.0, 22.0], [35.0, 16.0, 24.0]]",0,False,,"Excluded because the analysis uses resting-state fMRI, which meets the global exclusion criterion GLOBAL_E2 (resting-state analyses are excluded), even though GLOBAL_I1 and GLOBAL_I2 are met (voxelwise whole-brain comparison of bvFTD vs controls).",[],"[""GLOBAL_E2""]",False,,Excluded because the analysis is a resting-state fMRI analysis and therefore meets the global exclusion criterion GLOBAL_E2 (resting-state analyses are excluded).,[],"[""GLOBAL_E2""]",False,,Excluded because the analysis is resting-state fMRI (GLOBAL_E2). The study does not report VBM for this analysis.,[],"[""GLOBAL_E2""]",False,,"Excluded because the analysis is resting-state fMRI, which falls under the global exclusion criterion GLOBAL_E2 (resting-state analyses are excluded).",[],"[""GLOBAL_E2""]"
23986673,1,23986673_analysis_1,Inter-IC corrected y-concatenation for all RSNs,Functional brain regions showing increased functional connectivity in patients with bvFTD compared to healthy controls.,T1,6,MNI,"[[11.0, 12.0, 15.0], [30.0, 38.0, 31.0], [22.0, 45.0, 17.0], [7.0, 18.0, 16.0], [17.0, 33.0, 30.0], [24.0, 11.0, 27.0]]",0,False,,"Excluded because the analysis uses resting-state fMRI (dual regression of RSNs), meeting the global exclusion criterion GLOBAL_E2; although it is whole-brain and compares bvFTD to controls, global exclusion takes precedence.",[],"[""GLOBAL_E2""]",False,,"Excluded because this is a resting-state fMRI analysis (GLOBAL_E2). No decreases are reported in the analysis description, and resting-state exclusion applies.",[],"[""GLOBAL_E2""]",False,,Excluded because the analysis is resting-state fMRI (GLOBAL_E2) and not a VBM/structural analysis.,[],"[""GLOBAL_E2""]",False,,"Excluded because the analysis is resting-state fMRI (GLOBAL_E2), which is a global exclusion for annotations.",[],"[""GLOBAL_E2""]"
24278277,0,24278277_analysis_0,Controls >FTD,,pone-0080353-t003,8,MNI,"[[-4.0, 40.0, -27.0], [28.0, 8.0, -26.0], [4.0, 32.0, 45.0], [36.0, -9.0, -18.0], [15.0, 60.0, 16.0], [-54.0, 8.0, -24.0], [-2.0, 17.0, 34.0], [32.0, 54.0, 9.0]]",0,True,,Whole-brain VBM analysis comparing bvFTD to healthy controls (Controls > FTD). Meets GLOBAL_I1 and GLOBAL_I2 and uses VBM (DEMENTIA_ALL_I1).,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,"Controls > FTD reports decreased gray matter volume in bvFTD versus controls on a whole-brain VBM map; meets GLOBAL_I1, GLOBAL_I2 and DEMENTIA_DECREASING_ACTIVITY_I1/I2.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a whole-brain VBM (gray-matter) comparison of bvFTD to controls, satisfying GLOBAL_I1, GLOBAL_I2 and STRUCTURAL_I1.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"Analysis is structural VBM, not a functional (fMRI/FDG-PET) modality; missing FUNCTIONAL_I1.",[],[]
24278277,1,24278277_analysis_1,Controls >PSP,,pone-0080353-t003,5,MNI,"[[-51.0, -19.0, -30.0], [54.0, -3.0, 31.0], [3.0, 28.0, -29.0], [50.0, -81.0, 7.0], [9.0, -12.0, 18.0]]",0,False,,Does not compare bvFTD to healthy controls (Controls > PSP compares PSP to controls); missing required global inclusion GLOBAL_I2.,[],[],False,,Does not compare bvFTD to healthy controls (Controls > PSP); missing required global inclusion GLOBAL_I2.,[],[],False,,"Although whole-brain VBM, this analysis compares PSP to controls rather than bvFTD to controls; missing GLOBAL_I2.",[],[],False,,Does not meet GLOBAL_I2 (not a bvFTD vs control comparison) and is not a functional/FDG modality (missing FUNCTIONAL_I1).,[],[]
24278277,2,24278277_analysis_2,PSP>FTD,,pone-0080353-t003,13,MNI,"[[42.0, -18.0, -17.0], [-15.0, 24.0, -14.0], [-4.0, 21.0, -3.0], [-30.0, 41.0, 28.0], [-36.0, 20.0, 46.0], [3.0, 27.0, 58.0], [-44.0, -3.0, -18.0], [2.0, 11.0, 39.0], [32.0, 8.0, -24.0], [34.0, -6.0, 3.0], [-18.0, 53.0, 13.0], [-32.0, -6.0, 1.0], [-26.0, 51.0, -12.0]]",0,False,,PSP > FTD compares PSP to bvFTD (no healthy control comparison); missing required global inclusion GLOBAL_I2.,[],[],False,,Does not report bvFTD decreases relative to healthy controls (PSP>FTD is a patient-group contrast); missing GLOBAL_I2.,[],[],False,,VBM patient-group contrast without bvFTD vs control comparison; missing GLOBAL_I2.,[],[],False,,Not a functional modality and not a bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,3,24278277_analysis_3,Controls >FTD,,pone-0080353-t004,1,MNI,"[[-32.0, 18.0, -5.0]]",0,True,,"Whole-brain VBM white-matter analysis comparing bvFTD to controls (Controls > FTD); meets GLOBAL_I1, GLOBAL_I2 and DEMENTIA_ALL_I1 (VBM).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,"Controls > FTD reports decreased white-matter volume in bvFTD versus controls using whole-brain VBM; meets GLOBAL_I1, GLOBAL_I2 and DEMENTIA_DECREASING_ACTIVITY_I1/I2.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a whole-brain VBM (white-matter) comparison of bvFTD to controls, satisfying GLOBAL_I1, GLOBAL_I2 and STRUCTURAL_I1.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"White-matter VBM (structural), not a functional/FDG modality; missing FUNCTIONAL_I1.",[],[]
24278277,4,24278277_analysis_4,Controls >PSP,,pone-0080353-t004,7,MNI,"[[-2.0, -21.0, -5.0], [36.0, -13.0, 0.0], [24.0, 18.0, 43.0], [34.0, -34.0, 43.0], [44.0, -10.0, 31.0], [9.0, 8.0, 42.0], [-6.0, 15.0, 31.0]]",0,False,,"Controls > PSP compares PSP to controls, not bvFTD to controls; missing required global inclusion GLOBAL_I2.",[],[],False,,Not a bvFTD vs control contrast (Controls > PSP); missing GLOBAL_I2.,[],[],False,,VBM analysis but not comparing bvFTD to healthy controls (missing GLOBAL_I2).,[],[],False,,Not a functional modality and not a bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,5,24278277_analysis_5,FTD>PSP,,pone-0080353-t004,1,MNI,"[[2.0, -28.0, -6.0]]",0,False,,FTD > PSP compares bvFTD to PSP without a healthy control comparison; missing required global inclusion GLOBAL_I2.,[],[],False,,This patient-group contrast does not report decreases in bvFTD relative to healthy controls (missing GLOBAL_I2).,[],[],False,,VBM contrast between patient groups without bvFTD vs control comparison; missing GLOBAL_I2.,[],[],False,,Not a functional modality and lacks a bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,6,24278277_analysis_6,Stroop Interference T-score,,pone-0080353-t005,8,MNI,"[[-10.0, 20.0, 27.0], [52.0, 30.0, 6.0], [34.0, 14.0, 39.0], [-45.0, -39.0, 0.0], [27.0, -75.0, -6.0], [-42.0, 56.0, 10.0], [38.0, 39.0, 24.0], [48.0, 20.0, 30.0]]",0,False,,Correlation analysis within bvFTD patients (no bvFTD vs healthy control comparison); missing required global inclusion GLOBAL_I2.,[],[],False,,Within-group correlation (bvFTD) rather than a bvFTD vs control comparison reporting decreases; missing GLOBAL_I2.,[],[],False,,"Though a VBM correlation map, it is not a bvFTD vs control comparison required by GLOBAL_I2.",[],[],False,,This is a structural VBM correlation (not functional) and not a bvFTD vs control contrast; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,7,24278277_analysis_7,WCST number of categories,,pone-0080353-t005,9,MNI,"[[-63.0, -22.0, 39.0], [38.0, 40.0, -2.0], [44.0, 32.0, 46.0], [66.0, -61.0, 7.0], [-56.0, -48.0, 15.0], [-32.0, 41.0, 30.0], [52.0, -72.0, 7.0], [-38.0, 56.0, 4.0], [-50.0, 26.0, 40.0]]",0,False,,Within-bvFTD correlation (WCST categories) without a bvFTD vs control comparison; missing GLOBAL_I2.,[],[],False,,Not a bvFTD vs control contrast reporting decreases; this is an internal correlation in bvFTD (missing GLOBAL_I2).,[],[],False,,VBM correlation map but lacks bvFTD vs control comparison required by GLOBAL_I2.,[],[],False,,Structural correlation (VBM) and not a functional modality nor a bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,8,24278277_analysis_8,Letter fluency,,pone-0080353-t005,6,MNI,"[[-28.0, -91.0, -11.0], [4.0, -51.0, 6.0], [-28.0, 12.0, 40.0], [-39.0, 11.0, 22.0], [-42.0, -19.0, 0.0], [51.0, -30.0, 15.0]]",0,False,,Letter fluency correlation in bvFTD (within-group) without bvFTD vs control comparison; missing GLOBAL_I2.,[],[],False,,"Within-group correlation, not a Controls > bvFTD contrast reporting decreases; missing GLOBAL_I2.",[],[],False,,VBM correlation analysis but not a bvFTD vs control comparison (missing GLOBAL_I2).,[],[],False,,Not a functional/FDG modality and lacks bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,9,24278277_analysis_9,MDRS initiation score,,pone-0080353-t005,1,MNI,"[[33.0, -4.0, -12.0]]",0,False,,MDRS initiation score correlation within bvFTD (no bvFTD vs control comparison); missing GLOBAL_I2.,[],[],False,,Within-group correlation (bvFTD) rather than a Controls > bvFTD decrease contrast; missing GLOBAL_I2.,[],[],False,,"VBM correlation, but not a bvFTD vs control comparison required by GLOBAL_I2.",[],[],False,,Not functional (VBM structural) and lacks bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,10,24278277_analysis_10,MDRS attention score,,pone-0080353-t005,1,MNI,"[[12.0, -22.0, 40.0]]",0,False,,MDRS attention score correlation within bvFTD without a bvFTD vs control comparison; missing GLOBAL_I2.,[],[],False,,"Within-group correlation in bvFTD, not a Controls > bvFTD decrease contrast; missing GLOBAL_I2.",[],[],False,,VBM correlation map but lacks the required bvFTD vs control comparison (GLOBAL_I2).,[],[],False,,Not a functional modality and not a bvFTD vs control contrast; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,11,24278277_analysis_11,Concept score,,pone-0080353-t005,1,MNI,"[[-45.0, -46.0, 19.0]]",0,False,,Concept score correlation within bvFTD (no comparison to healthy controls); missing required GLOBAL_I2.,[],[],False,,"Within-group correlation, not a decrease contrast versus controls; missing GLOBAL_I2.",[],[],False,,VBM correlation without bvFTD vs control comparison required by GLOBAL_I2.,[],[],False,,Not a functional modality and lacks bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,12,24278277_analysis_12,Stroop Interference T- score,,pone-0080353-t006,2,MNI,"[[2.0, 32.0, 6.0], [40.0, 22.0, 7.0]]",0,False,,White-matter correlations in bvFTD (within-group) without a bvFTD vs control comparison; missing GLOBAL_I2.,[],[],False,,"Within-group white-matter correlation, not a Controls > bvFTD decrease contrast; missing GLOBAL_I2.",[],[],False,,VBM white-matter correlation without bvFTD vs control comparison required by GLOBAL_I2.,[],[],False,,"Structural white-matter VBM correlation, not functional and lacks bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.",[],[]
24278277,13,24278277_analysis_13,WCST number of categories,,pone-0080353-t006,4,MNI,"[[-15.0, 45.0, 33.0], [10.0, 64.0, 0.0], [32.0, 46.0, 15.0], [15.0, 9.0, 37.0]]",0,False,,WCST number of categories correlation in bvFTD (within-group) without a bvFTD vs control comparison; missing GLOBAL_I2.,[],[],False,,"Within-group white-matter correlation, not a Controls > bvFTD decrease contrast; missing GLOBAL_I2.",[],[],False,,VBM white-matter correlation without the required bvFTD vs control comparison (GLOBAL_I2).,[],[],False,,Not a functional modality and lacks bvFTD vs control contrast; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
24278277,14,24278277_analysis_14,MDRS attention score,,pone-0080353-t006,1,MNI,"[[32.0, 8.0, 39.0]]",0,False,,MDRS attention score white-matter correlation within bvFTD (no bvFTD vs control comparison); missing GLOBAL_I2.,[],[],False,,"Within-group white-matter correlation, not a Controls > bvFTD decrease contrast; missing GLOBAL_I2.",[],[],False,,VBM white-matter correlation but lacks a bvFTD vs control comparison required by GLOBAL_I2.,[],[],False,,Not functional and not a bvFTD vs control comparison; missing FUNCTIONAL_I1 and GLOBAL_I2.,[],[]
