pmid,analysis_index,analysis_id,analysis_name,analysis_description,table_id,coordinate_count,coordinate_spaces,coordinates_json,invalid_point_count,dementia_all__include,dementia_all__confidence,dementia_all__reasoning,dementia_all__inclusion_criteria_applied,dementia_all__exclusion_criteria_applied,dementia_decreasing_activity__include,dementia_decreasing_activity__confidence,dementia_decreasing_activity__reasoning,dementia_decreasing_activity__inclusion_criteria_applied,dementia_decreasing_activity__exclusion_criteria_applied,structural__include,structural__confidence,structural__reasoning,structural__inclusion_criteria_applied,structural__exclusion_criteria_applied,functional__include,functional__confidence,functional__reasoning,functional__inclusion_criteria_applied,functional__exclusion_criteria_applied
23582296,4,23582296_analysis_4,Episodic future thinking,VBM results showing regions of significant grey matter intensity that covary with episodic past and future thinking performance.,tbl4,21,MNI,"[[26.0, -28.0, -32.0], [-58.0, 10.0, -14.0], [-52.0, -2.0, -42.0], [42.0, -8.0, 28.0], [-40.0, -46.0, 14.0], [18.0, 60.0, 4.0], [-22.0, 20.0, 40.0], [28.0, 54.0, 8.0], [-44.0, -48.0, 8.0], [10.0, 68.0, 26.0], [-54.0, 6.0, -20.0], [26.0, -26.0, -16.0], [-30.0, 28.0, 36.0], [-52.0, 2.0, -42.0], [-38.0, -16.0, -42.0], [-42.0, -68.0, -8.0], [68.0, -28.0, -4.0], [48.0, -10.0, 26.0], [32.0, -32.0, -18.0], [-6.0, -38.0, 34.0], [-42.0, -56.0, 18.0]]",0,False,,This VBM covariate analysis (future-thinking correlations) is not a direct bvFTD vs healthy control group comparison; it fails GLOBAL_I2 (bvFTD vs Controls required).,[],[],False,,"Although decreases in grey matter correlate with poorer future-thinking, the analysis is a covariate across participants rather than a bvFTD vs healthy control contrast — missing GLOBAL_I2.",[],[],False,,"Modality is VBM (would meet STRUCTURAL_I1), but the analysis does not compare bvFTD to healthy controls (missing GLOBAL_I2), so global inclusion fails.",[],[],False,,"Analysis uses VBM (structural), not fMRI/FDG-PET (missing FUNCTIONAL_I1), and it does not represent a bvFTD vs healthy control comparison (missing GLOBAL_I2).",[],[]
23670951,0,23670951_analysis_0,AD and controls,,9,16,MNI,"[[16.0, 70.0, -4.0], [64.0, -32.0, -8.0], [4.0, -54.0, 22.0], [-38.0, -34.0, 36.0], [-24.0, -16.0, -24.0], [62.0, -58.0, -22.0], [12.0, 20.0, 40.0], [-60.0, -22.0, -32.0], [-26.0, 18.0, -12.0], [6.0, -76.0, 56.0], [26.0, -4.0, -38.0], [22.0, 6.0, -28.0], [-54.0, -22.0, 24.0], [-48.0, -50.0, 6.0], [20.0, -34.0, -4.0], [30.0, 10.0, 28.0]]",0,False,,"Global inclusion criterion GLOBAL_I2 is not met: this analysis compares AD to Controls (AD and controls), not bvFTD to healthy controls as required.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: this analysis compares AD to Controls, not bvFTD to healthy controls.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: analysis is AD vs Controls, not bvFTD vs Controls required by global criteria.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: analysis does not compare bvFTD to healthy controls. Additionally, the modality is VBM (structural), so FUNCTIONAL_I1 (fMRI/FDG-PET) is not met.",[],[]
23670951,1,23670951_analysis_1,bvFTD and controls,,9,4,MNI,"[[0.0, 46.0, 2.0], [34.0, 24.0, -34.0], [-10.0, 24.0, -26.0], [28.0, -12.0, -20.0]]",0,True,,"Analysis is a whole-brain VBM voxelwise map (GLOBAL_I1) comparing bvFTD to healthy controls without pooling (GLOBAL_I2), and uses VBM as required for this annotation (DEMENTIA_ALL_I1).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis is whole-brain VBM (GLOBAL_I1) comparing bvFTD to controls (GLOBAL_I2) and reports decreases in gray matter for bvFTD relative to controls, satisfying the modality requirement (DEMENTIA_DECREASING_ACTIVITY_I2) and the decrease criterion (DEMENTIA_DECREASING_ACTIVITY_I1).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a whole-brain voxelwise VBM analysis (GLOBAL_I1, GLOBAL_I2) and uses VBM as the imaging modality (STRUCTURAL_I1).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"Local inclusion FUNCTIONAL_I1 (fMRI or FDG-PET) is not met: this analysis uses VBM (structural MRI), not fMRI or FDG-PET.",[],[]
23670951,2,23670951_analysis_2,Regions of overlap,,10,4,MNI,"[[26.0, 12.0, -30.0], [16.0, 70.0, -4.0], [0.0, 46.0, 8.0], [26.0, -16.0, -20.0]]",0,False,,"Global inclusion criterion GLOBAL_I2 is not met: this 'Regions of overlap' analysis is an overlap mask derived from AD and bvFTD contrasts, not a direct bvFTD vs healthy controls comparison as required.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: the overlap mask is not a direct bvFTD vs Controls analysis (bvFTD not compared alone to healthy controls), so it fails the required global criterion.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: the overlap map is derived and not a direct bvFTD vs Controls whole-brain contrast required by GLOBAL_I2, so excluded despite being VBM-derived.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: this overlap analysis is not a direct bvFTD vs Controls contrast; additionally the data are VBM (structural), so FUNCTIONAL_I1 is not satisfied.",[],[]
23670951,3,23670951_analysis_3,AD and controls,Voxel‐based morphometry results showing regions of significant grey matter intensity decrease that correlate with recall performance unique to Alzheimer's disease (AD) and behavioral variant frontotemporal dementia (bvFTD) groups,11,15,MNI,"[[66.0, -38.0, -22.0], [10.0, 60.0, -6.0], [8.0, -56.0, 20.0], [-38.0, -36.0, 36.0], [-22.0, -16.0, -24.0], [62.0, -58.0, -24.0], [14.0, 20.0, 38.0], [-64.0, -16.0, -34.0], [-24.0, 16.0, -12.0], [8.0, -74.0, 50.0], [26.0, -6.0, -40.0], [-58.0, -26.0, 24.0], [-46.0, -50.0, 6.0], [24.0, -34.0, -4.0], [36.0, 10.0, 26.0]]",0,False,,"Global inclusion criterion GLOBAL_I2 is not met: this analysis is AD vs Controls (AD unique), not bvFTD vs Controls as required.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: this contrast addresses AD-specific decreases, not bvFTD vs healthy controls.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: although this is a VBM analysis, it compares AD to Controls rather than bvFTD to Controls required by global criteria.",[],[],False,,"Global inclusion criterion GLOBAL_I2 is not met: analysis is AD vs Controls rather than bvFTD vs Controls, and modality is VBM (STRUCTURAL) not fMRI/FDG-PET (FUNCTIONAL_I1).",[],[]
23670951,4,23670951_analysis_4,bvFTD and Controls,Voxel‐based morphometry results showing regions of significant grey matter intensity decrease that correlate with recall performance unique to Alzheimer's disease (AD) and behavioral variant frontotemporal dementia (bvFTD) groups,11,3,MNI,"[[16.0, 68.0, -8.0], [42.0, 2.0, -44.0], [-28.0, 16.0, -28.0]]",0,True,,"This is a whole-brain VBM voxelwise contrast comparing bvFTD to healthy controls (GLOBAL_I1, GLOBAL_I2) and uses VBM as required (DEMENTIA_ALL_I1).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,"The analysis is a whole-brain VBM contrast (GLOBAL_I1) of bvFTD vs Controls (GLOBAL_I2) reporting decreases in gray matter for bvFTD, satisfying both decrease and modality criteria (DEMENTIA_DECREASING_ACTIVITY_I1, DEMENTIA_DECREASING_ACTIVITY_I2).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a whole-brain VBM analysis (GLOBAL_I1, GLOBAL_I2) meeting the structural modality requirement (STRUCTURAL_I1).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"Local inclusion FUNCTIONAL_I1 (fMRI or FDG-PET) is not met: the modality is VBM (structural MRI), not fMRI or FDG-PET.",[],[]
23805313,0,23805313_analysis_0,ANGER,Ekman 60,pone-0067457-t003,6,MNI,"[[-58.0, -48.0, -6.0], [-50.0, -68.0, 40.0], [20.0, -74.0, 18.0], [-10.0, -36.0, -4.0], [-44.0, -14.0, 30.0], [-36.0, 38.0, 2.0]]",0,False,,Analysis is a VBM correlation across combined participant groups (patients and controls) rather than a whole-brain bvFTD vs healthy-control comparison; missing required global inclusion GLOBAL_I2 (bvFTD vs controls).,[],[],False,,Does not report a bvFTD < control whole-brain contrast specific to bvFTD; missing required global inclusion GLOBAL_I2 (bvFTD vs controls).,[],[],False,,"Although the analysis uses VBM (meets STRUCTURAL_I1), it is not a bvFTD vs control whole-brain comparison required by GLOBAL_I2; missing GLOBAL_I2.",[],[],False,,"This is a VBM structural analysis, not an fMRI/FDG-PET analysis required by FUNCTIONAL_I1, and it does not present a bvFTD vs control whole-brain comparison (missing GLOBAL_I2).",[],[]
23805313,1,23805313_analysis_1,ANGER,Caricatures,pone-0067457-t003,6,MNI,"[[-36.0, 6.0, -44.0], [-22.0, 16.0, -26.0], [-60.0, -6.0, -24.0], [-18.0, -94.0, -12.0], [-50.0, -42.0, -4.0], [40.0, 24.0, -38.0]]",0,False,,Analysis is a VBM correlation across combined participant groups rather than a whole-brain bvFTD vs healthy-control comparison; missing GLOBAL_I2.,[],[],False,,Does not present a bvFTD < control whole-brain contrast specific to bvFTD; missing GLOBAL_I2.,[],[],False,,"While this uses VBM (STRUCTURAL_I1), it is a behavioural correlation across pooled groups rather than a bvFTD vs control contrast required by GLOBAL_I2.",[],[],False,,The analysis is structural VBM (not fMRI/FDG-PET required by FUNCTIONAL_I1) and does not include a bvFTD vs control whole-brain comparison (missing GLOBAL_I2).,[],[]
23805313,2,23805313_analysis_2,DISGUST,Ekman 60,pone-0067457-t003,4,MNI,"[[-36.0, 12.0, -18.0], [2.0, -2.0, -2.0], [32.0, 6.0, -20.0], [-38.0, 22.0, -42.0]]",0,False,,"This is a VBM correlation across combined groups, not a bvFTD vs healthy-control whole-brain comparison; missing GLOBAL_I2.",[],[],False,,Does not report a bvFTD < control whole-brain contrast; missing GLOBAL_I2 required for this annotation.,[],[],False,,"Although modality is VBM (meets STRUCTURAL_I1), the analysis is a pooled-group behavioural correlation rather than a bvFTD vs control whole-brain comparison required by GLOBAL_I2.",[],[],False,,This is structural VBM (not fMRI/FDG-PET as required by FUNCTIONAL_I1) and it does not present a bvFTD vs control whole-brain contrast (missing GLOBAL_I2).,[],[]
23805313,3,23805313_analysis_3,DISGUST,Caricatures,pone-0067457-t003,3,MNI,"[[-42.0, 0.0, -12.0], [-42.0, 20.0, -28.0], [-54.0, -64.0, 8.0]]",0,False,,VBM behavioural correlation across combined participant groups rather than a bvFTD vs healthy-control whole-brain comparison; missing GLOBAL_I2.,[],[],False,,No bvFTD < control whole-brain contrast reported for this analysis; missing GLOBAL_I2.,[],[],False,,"Modality is VBM (STRUCTURAL_I1 satisfied), but analysis is not the required bvFTD vs control whole-brain comparison (missing GLOBAL_I2).",[],[],False,,"Analysis is structural VBM, not fMRI/FDG-PET (missing FUNCTIONAL_I1), and does not present a bvFTD vs control whole-brain contrast (missing GLOBAL_I2).",[],[]
23805313,4,23805313_analysis_4,FEAR,Ekman 60,pone-0067457-t003,4,MNI,"[[40.0, 2.0, -48.0], [-4.0, 48.0, 6.0], [26.0, -12.0, -24.0], [-38.0, -16.0, -42.0]]",0,False,,This is a whole-brain VBM correlation across pooled groups rather than a bvFTD vs healthy-control comparison; missing GLOBAL_I2.,[],[],False,,Does not report bvFTD < control decreases; missing GLOBAL_I2 required for this annotation.,[],[],False,,Uses VBM (STRUCTURAL_I1) but is a pooled-group behavioural correlation rather than the bvFTD vs control whole-brain comparison required by GLOBAL_I2.,[],[],False,,Structural VBM analysis (not fMRI/FDG-PET required by FUNCTIONAL_I1) and lacks a bvFTD vs control whole-brain contrast (missing GLOBAL_I2).,[],[]
23805313,5,23805313_analysis_5,FEAR,Caricatures,pone-0067457-t003,8,MNI,"[[4.0, 26.0, -28.0], [40.0, -32.0, 8.0], [22.0, 16.0, -6.0], [10.0, 68.0, -6.0], [28.0, -10.0, -28.0], [6.0, -68.0, 60.0], [22.0, -102.0, -6.0], [-12.0, -88.0, -6.0]]",0,False,,VBM correlation across combined participant groups rather than a bvFTD vs healthy-control whole-brain comparison; missing GLOBAL_I2.,[],[],False,,No bvFTD < control whole-brain contrast is reported for this analysis; missing GLOBAL_I2.,[],[],False,,"While modality is VBM (STRUCTURAL_I1), the analysis is a pooled-group correlation and not the bvFTD vs control contrast required by GLOBAL_I2.",[],[],False,,This is a structural VBM analysis (not fMRI/FDG-PET as required by FUNCTIONAL_I1) and it does not perform a bvFTD vs control whole-brain comparison (missing GLOBAL_I2).,[],[]
23805313,6,23805313_analysis_6,SADNESS,Ekman 60,pone-0067457-t003,1,MNI,"[[-2.0, 26.0, -28.0]]",0,False,,Analysis is a VBM behavioural correlation across pooled groups rather than a bvFTD vs healthy-control whole-brain comparison; missing GLOBAL_I2.,[],[],False,,Does not present bvFTD < control decreases; missing GLOBAL_I2.,[],[],False,,"Modality is VBM (STRUCTURAL_I1), but the analysis is not the required bvFTD vs control whole-brain comparison (missing GLOBAL_I2).",[],[],False,,Structural VBM (not fMRI/FDG-PET per FUNCTIONAL_I1) and lacks a bvFTD vs control whole-brain contrast (missing GLOBAL_I2).,[],[]
23805313,7,23805313_analysis_7,SADNESS,Caricatures,pone-0067457-t003,0,,[],0,False,,VBM correlation across combined groups rather than a bvFTD vs healthy-control whole-brain comparison; missing GLOBAL_I2.,[],[],False,,No bvFTD < control whole-brain contrast reported for this analysis; missing GLOBAL_I2.,[],[],False,,"Although modality is VBM (STRUCTURAL_I1), the analysis is a pooled-group correlation rather than the bvFTD vs control whole-brain comparison required by GLOBAL_I2.",[],[],False,,This is a structural VBM analysis (not fMRI/FDG-PET required by FUNCTIONAL_I1) and does not include a bvFTD vs control whole-brain contrast (missing GLOBAL_I2).,[],[]
23986673,0,23986673_analysis_0,Voxel level correction,Functional brain regions showing increased functional connectivity in patients with bvFTD compared to healthy controls.,T1,15,MNI,"[[21.0, 42.0, 31.0], [13.0, 10.0, 14.0], [9.0, 18.0, 28.0], [17.0, 9.0, 24.0], [29.0, 35.0, 25.0], [22.0, 44.0, 17.0], [34.0, 41.0, 14.0], [11.0, 39.0, 12.0], [23.0, 12.0, 21.0], [11.0, 32.0, 27.0], [30.0, 24.0, 35.0], [10.0, 42.0, 13.0], [7.0, 29.0, 26.0], [6.0, 22.0, 22.0], [35.0, 16.0, 24.0]]",0,False,,Excluded because GLOBAL_E2 applies: these analyses are resting-state fMRI voxelwise comparisons and the global exclusion criterion disallows resting-state analyses.,[],"[""GLOBAL_E2""]",False,,Excluded because GLOBAL_E2 applies: these analyses are resting-state fMRI voxelwise comparisons and the global exclusion criterion disallows resting-state analyses.,[],"[""GLOBAL_E2""]",False,,Excluded because GLOBAL_E2 applies: these analyses are resting-state fMRI voxelwise comparisons and the global exclusion criterion disallows resting-state analyses.,[],"[""GLOBAL_E2""]",False,,Excluded because GLOBAL_E2 applies: these analyses are resting-state fMRI voxelwise comparisons and the global exclusion criterion disallows resting-state analyses.,[],"[""GLOBAL_E2""]"
23986673,1,23986673_analysis_1,Inter-IC corrected y-concatenation for all RSNs,Functional brain regions showing increased functional connectivity in patients with bvFTD compared to healthy controls.,T1,6,MNI,"[[11.0, 12.0, 15.0], [30.0, 38.0, 31.0], [22.0, 45.0, 17.0], [7.0, 18.0, 16.0], [17.0, 33.0, 30.0], [24.0, 11.0, 27.0]]",0,False,,Excluded because GLOBAL_E2 applies: these analyses are resting-state fMRI voxelwise comparisons and the global exclusion criterion disallows resting-state analyses.,[],"[""GLOBAL_E2""]",False,,Excluded because GLOBAL_E2 applies: these analyses are resting-state fMRI voxelwise comparisons and the global exclusion criterion disallows resting-state analyses.,[],"[""GLOBAL_E2""]",False,,Excluded because GLOBAL_E2 applies: these analyses are resting-state fMRI voxelwise comparisons and the global exclusion criterion disallows resting-state analyses.,[],"[""GLOBAL_E2""]",False,,Excluded because GLOBAL_E2 applies: these analyses are resting-state fMRI voxelwise comparisons and the global exclusion criterion disallows resting-state analyses.,[],"[""GLOBAL_E2""]"
24278277,0,24278277_analysis_0,Controls >FTD,,pone-0080353-t003,8,MNI,"[[-4.0, 40.0, -27.0], [28.0, 8.0, -26.0], [4.0, 32.0, 45.0], [36.0, -9.0, -18.0], [15.0, 60.0, 16.0], [-54.0, 8.0, -24.0], [-2.0, 17.0, 34.0], [32.0, 54.0, 9.0]]",0,True,,"Whole-brain VBM comparison of bvFTD vs controls (voxelwise), and modality is VBM, satisfying global and local inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis is Controls > FTD (bvFTD shows decreases) using VBM whole-brain, meeting global and local inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"Uses whole-brain VBM comparing bvFTD to controls, satisfying structural VBM criterion and global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"Excluded because the imaging modality is VBM (structural), missing functional modality requirement FUNCTIONAL_I1.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
24278277,1,24278277_analysis_1,Controls >PSP,,pone-0080353-t003,5,MNI,"[[-51.0, -19.0, -30.0], [54.0, -3.0, 31.0], [3.0, 28.0, -29.0], [50.0, -81.0, 7.0], [9.0, -12.0, 18.0]]",0,False,,"Excluded because GLOBAL_I2 is not met: this analysis compares PSP to controls, not bvFTD vs controls.",[],[],False,,"Excluded because GLOBAL_I2 is not met: this analysis compares PSP to controls, not bvFTD vs controls.",[],[],False,,"Excluded because GLOBAL_I2 is not met: this analysis compares PSP to controls, not bvFTD vs controls.",[],[],False,,"Excluded because GLOBAL_I2 is not met: this analysis compares PSP to controls, not bvFTD vs controls. Also modality is structural VBM not functional (missing FUNCTIONAL_I1).",[],[]
24278277,2,24278277_analysis_2,PSP>FTD,,pone-0080353-t003,13,MNI,"[[42.0, -18.0, -17.0], [-15.0, 24.0, -14.0], [-4.0, 21.0, -3.0], [-30.0, 41.0, 28.0], [-36.0, 20.0, 46.0], [3.0, 27.0, 58.0], [-44.0, -3.0, -18.0], [2.0, 11.0, 39.0], [32.0, 8.0, -24.0], [34.0, -6.0, 3.0], [-18.0, 53.0, 13.0], [-32.0, -6.0, 1.0], [-26.0, 51.0, -12.0]]",0,False,,Excluded because GLOBAL_I2 is not met: this is a direct patient-group contrast (PSP>FTD) and does not compare bvFTD to healthy controls.,[],[],False,,Excluded because GLOBAL_I2 is not met: contrast is PSP>FTD (does not compare controls to bvFTD).,[],[],False,,"Excluded because GLOBAL_I2 is not met: analysis is between patient groups (PSP vs bvFTD), not bvFTD vs controls.",[],[],False,,Excluded because GLOBAL_I2 is not met: analysis does not compare bvFTD to healthy controls and modality is VBM (missing FUNCTIONAL_I1).,[],[]
24278277,3,24278277_analysis_3,Controls >FTD,,pone-0080353-t004,1,MNI,"[[-32.0, 18.0, -5.0]]",0,True,,"Whole-brain VBM white-matter comparison of bvFTD vs controls (voxelwise), modality is VBM, satisfying global and local inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis is Controls > FTD in white matter (bvFTD shows decreases) using whole-brain VBM, meeting global and local inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"Uses whole-brain VBM (white matter) comparing bvFTD to controls, satisfying structural VBM criterion and global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"Excluded because the imaging modality is VBM (structural), missing functional modality requirement FUNCTIONAL_I1.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
24278277,4,24278277_analysis_4,Controls >PSP,,pone-0080353-t004,7,MNI,"[[-2.0, -21.0, -5.0], [36.0, -13.0, 0.0], [24.0, 18.0, 43.0], [34.0, -34.0, 43.0], [44.0, -10.0, 31.0], [9.0, 8.0, 42.0], [-6.0, 15.0, 31.0]]",0,False,,"Excluded because GLOBAL_I2 is not met: this analysis compares PSP to controls, not bvFTD vs controls.",[],[],False,,"Excluded because GLOBAL_I2 is not met: this analysis compares PSP to controls, not bvFTD vs controls.",[],[],False,,Excluded because GLOBAL_I2 is not met: analysis compares PSP to controls rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I2 is not met: this is PSP vs controls. Also modality is VBM not functional (missing FUNCTIONAL_I1).,[],[]
24278277,5,24278277_analysis_5,FTD>PSP,,pone-0080353-t004,1,MNI,"[[2.0, -28.0, -6.0]]",0,False,,Excluded because GLOBAL_I2 is not met: FTD>PSP contrast does not compare bvFTD to healthy controls.,[],[],False,,Excluded because GLOBAL_I2 is not met: this is a patient-group contrast (FTD>PSP) not a controls>bvFTD comparison.,[],[],False,,"Excluded because GLOBAL_I2 is not met: analysis is FTD vs PSP, not bvFTD vs controls.",[],[],False,,Excluded because GLOBAL_I2 is not met (no bvFTD vs control comparison) and modality is structural VBM not functional (missing FUNCTIONAL_I1).,[],[]
24278277,6,24278277_analysis_6,Stroop Interference T-score,,pone-0080353-t005,8,MNI,"[[-10.0, 20.0, 27.0], [52.0, 30.0, 6.0], [34.0, 14.0, 39.0], [-45.0, -39.0, 0.0], [27.0, -75.0, -6.0], [-42.0, 56.0, 10.0], [38.0, 39.0, 24.0], [48.0, 20.0, 30.0]]",0,False,,Excluded because GLOBAL_I2 is not met: this is a within-bvFTD correlation (no bvFTD vs controls comparison).,[],[],False,,Excluded because GLOBAL_I2 is not met: correlation in bvFTD does not compare bvFTD to controls.,[],[],False,,"Excluded because GLOBAL_I2 is not met: this is a correlation within bvFTD rather than a bvFTD vs control comparison, despite using VBM.",[],[],False,,Excluded because GLOBAL_I2 is not met: correlation analysis does not compare bvFTD to healthy controls and modality is VBM not functional (missing FUNCTIONAL_I1).,[],[]
24278277,7,24278277_analysis_7,WCST number of categories,,pone-0080353-t005,9,MNI,"[[-63.0, -22.0, 39.0], [38.0, 40.0, -2.0], [44.0, 32.0, 46.0], [66.0, -61.0, 7.0], [-56.0, -48.0, 15.0], [-32.0, 41.0, 30.0], [52.0, -72.0, 7.0], [-38.0, 56.0, 4.0], [-50.0, 26.0, 40.0]]",0,False,,Excluded because GLOBAL_I2 is not met: this is a within-bvFTD correlation (WCST categories) not a bvFTD vs control comparison.,[],[],False,,Excluded because GLOBAL_I2 is not met: correlation in bvFTD does not compare bvFTD to controls.,[],[],False,,"Excluded because GLOBAL_I2 is not met: correlation within bvFTD rather than bvFTD vs controls, despite being VBM-based.",[],[],False,,Excluded because GLOBAL_I2 is not met: analysis is a VBM correlation (not bvFTD vs controls) and modality is structural not functional (missing FUNCTIONAL_I1).,[],[]
24278277,8,24278277_analysis_8,Letter fluency,,pone-0080353-t005,6,MNI,"[[-28.0, -91.0, -11.0], [4.0, -51.0, 6.0], [-28.0, 12.0, 40.0], [-39.0, 11.0, 22.0], [-42.0, -19.0, 0.0], [51.0, -30.0, 15.0]]",0,False,,"Excluded because GLOBAL_I2 is not met: letter fluency correlation is within bvFTD, not a bvFTD vs control whole-brain comparison.",[],[],False,,Excluded because GLOBAL_I2 is not met: within-group correlation does not report controls > bvFTD decreases.,[],[],False,,Excluded because GLOBAL_I2 is not met: VBM correlation within bvFTD rather than comparing bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I2 is not met and modality is VBM (missing FUNCTIONAL_I1).,[],[]
24278277,9,24278277_analysis_9,MDRS initiation score,,pone-0080353-t005,1,MNI,"[[33.0, -4.0, -12.0]]",0,False,,"Excluded because GLOBAL_I2 is not met: MDRS initiation score correlation is within bvFTD, not a bvFTD vs control comparison.",[],[],False,,Excluded because GLOBAL_I2 is not met: within-group correlation does not compare controls to bvFTD for decreases.,[],[],False,,Excluded because GLOBAL_I2 is not met: VBM correlation within bvFTD rather than bvFTD vs controls.,[],[],False,,Excluded because GLOBAL_I2 is not met and modality is structural VBM (missing FUNCTIONAL_I1).,[],[]
24278277,10,24278277_analysis_10,MDRS attention score,,pone-0080353-t005,1,MNI,"[[12.0, -22.0, 40.0]]",0,False,,"Excluded because GLOBAL_I2 is not met: MDRS attention score correlation is within bvFTD, not a bvFTD vs control comparison.",[],[],False,,Excluded because GLOBAL_I2 is not met: correlation analysis does not compare bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I2 is not met: this is a within-bvFTD VBM correlation rather than a bvFTD vs control contrast.,[],[],False,,Excluded because GLOBAL_I2 is not met and modality is VBM (missing FUNCTIONAL_I1).,[],[]
24278277,11,24278277_analysis_11,Concept score,,pone-0080353-t005,1,MNI,"[[-45.0, -46.0, 19.0]]",0,False,,"Excluded because GLOBAL_I2 is not met: concept score correlation is within bvFTD, not a bvFTD vs control comparison.",[],[],False,,Excluded because GLOBAL_I2 is not met: within-group correlation does not report controls > bvFTD decreases.,[],[],False,,Excluded because GLOBAL_I2 is not met: VBM correlation within bvFTD rather than bvFTD vs controls.,[],[],False,,Excluded because GLOBAL_I2 is not met and modality is VBM (missing FUNCTIONAL_I1).,[],[]
24278277,12,24278277_analysis_12,Stroop Interference T- score,,pone-0080353-t006,2,MNI,"[[2.0, 32.0, 6.0], [40.0, 22.0, 7.0]]",0,False,,Excluded because GLOBAL_I2 is not met: this white-matter correlation is within bvFTD and does not compare bvFTD to healthy controls.,[],[],False,,Excluded because GLOBAL_I2 is not met: correlation within bvFTD does not report controls > bvFTD decreases.,[],[],False,,Excluded because GLOBAL_I2 is not met: white-matter VBM correlation within bvFTD rather than a bvFTD vs control contrast.,[],[],False,,Excluded because GLOBAL_I2 is not met and modality is VBM (missing FUNCTIONAL_I1).,[],[]
24278277,13,24278277_analysis_13,WCST number of categories,,pone-0080353-t006,4,MNI,"[[-15.0, 45.0, 33.0], [10.0, 64.0, 0.0], [32.0, 46.0, 15.0], [15.0, 9.0, 37.0]]",0,False,,"Excluded because GLOBAL_I2 is not met: this white-matter correlation (WCST) is within bvFTD, not a bvFTD vs control comparison.",[],[],False,,Excluded because GLOBAL_I2 is not met: within-group correlation does not compare controls to bvFTD.,[],[],False,,Excluded because GLOBAL_I2 is not met: white-matter VBM correlation within bvFTD rather than a bvFTD vs control contrast.,[],[],False,,Excluded because GLOBAL_I2 is not met and modality is VBM (missing FUNCTIONAL_I1).,[],[]
24278277,14,24278277_analysis_14,MDRS attention score,,pone-0080353-t006,1,MNI,"[[32.0, 8.0, 39.0]]",0,False,,Excluded because GLOBAL_I2 is not met: this white-matter correlation (MDRS attention) is within bvFTD and does not compare bvFTD to healthy controls.,[],[],False,,Excluded because GLOBAL_I2 is not met: within-group correlation does not report controls > bvFTD decreases.,[],[],False,,Excluded because GLOBAL_I2 is not met: white-matter VBM correlation within bvFTD rather than a bvFTD vs control contrast.,[],[],False,,Excluded because GLOBAL_I2 is not met and modality is VBM (missing FUNCTIONAL_I1).,[],[]
